"respondent_id","gender","age","household_income","education","location","more_grammar_correct","heard_oxford_comma","care_oxford_comma","write_following","data_singular_plural","care_data","care_proper_grammar"
3290588075,"Female","18-29","$0 - $24,999","Some college or Associate degree","Mountain","It's important for a person to be honest, kind, and loyal.",TRUE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much","Very important"
3290585047,"Male","> 60","$100,000 - $149,999","Bachelor degree","Middle Atlantic","It's important for a person to be honest, kind and loyal.",FALSE,"A lot","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much","Very important"
3290584921,"Female","45-60","$50,000 - $99,999","Bachelor degree","Pacific","It's important for a person to be honest, kind and loyal.",FALSE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Not much","Somewhat important"
3290584666,"Male","45-60","$50,000 - $99,999","Graduate degree","Pacific","It's important for a person to be honest, kind, and loyal.",FALSE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Some","Very important"
3290584650,"Female","> 60",NA,"Bachelor degree","West North Central","It's important for a person to be honest, kind, and loyal.",TRUE,"A lot","Some experts say it's important to drink milk, but the data are inconclusive.",TRUE,"A lot","Very important"
3290581583,"Male","45-60","$50,000 - $99,999","Some college or Associate degree","South Atlantic","It's important for a person to be honest, kind and loyal.",TRUE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much","Somewhat important"
3290577448,"Male","45-60","$50,000 - $99,999","Some college or Associate degree","West South Central","It's important for a person to be honest, kind, and loyal.",FALSE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Some","Very important"
3290575386,"Female","18-29","$0 - $24,999","Bachelor degree","Pacific","It's important for a person to be honest, kind, and loyal.",TRUE,"A lot","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Not much","Very important"
3290573886,"Female","> 60","$50,000 - $99,999","Graduate degree","Middle Atlantic","It's important for a person to be honest, kind and loyal.",FALSE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much","Very important"
3290572559,"Male","45-60","$100,000 - $149,999","Bachelor degree","West South Central","It's important for a person to be honest, kind, and loyal.",TRUE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Some","Very important"
3290572141,"Female","18-29","$50,000 - $99,999","Some college or Associate degree","West North Central","It's important for a person to be honest, kind, and loyal.",TRUE,"A lot","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Some","Very important"
3290571567,"Female","> 60","$25,000 - $49,999","Some college or Associate degree","Pacific","It's important for a person to be honest, kind and loyal.",FALSE,"A lot","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"A lot","Very important"
3290570356,"Female","18-29","$50,000 - $99,999","Bachelor degree","Pacific","It's important for a person to be honest, kind and loyal.",TRUE,"Not at all","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Not at all","Somewhat important"
3290565980,"Male","45-60","$25,000 - $49,999","Graduate degree","Mountain","It's important for a person to be honest, kind, and loyal.",FALSE,"Not at all","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Not much","Very important"
3290565691,"Female","30-44",NA,"Graduate degree","East South Central","It's important for a person to be honest, kind, and loyal.",TRUE,"A lot","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"A lot","Very important"
3290564554,"Female","18-29","$100,000 - $149,999","Some college or Associate degree","West North Central","It's important for a person to be honest, kind and loyal.",FALSE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much","Very important"
3290564380,"Male","18-29","$100,000 - $149,999","Bachelor degree","Pacific","It's important for a person to be honest, kind, and loyal.",TRUE,"Not at all","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not at all","Neither important nor unimportant (neutral)"
3290563638,NA,NA,NA,NA,NA,"It's important for a person to be honest, kind, and loyal.",TRUE,"A lot","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Some",NA
3290562711,"Female","> 60",NA,"Graduate degree","Middle Atlantic","It's important for a person to be honest, kind and loyal.",FALSE,"Not at all","Some experts say it's important to drink milk, but the data are inconclusive.",TRUE,"Not much","Neither important nor unimportant (neutral)"
3290562036,"Female","45-60","$50,000 - $99,999","Some college or Associate degree","Mountain","It's important for a person to be honest, kind and loyal.",FALSE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not at all","Very important"
3290557553,"Female","> 60",NA,"Bachelor degree","South Atlantic","It's important for a person to be honest, kind and loyal.",FALSE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much","Very important"
3290556033,"Female","18-29","$0 - $24,999","Some college or Associate degree","Mountain","It's important for a person to be honest, kind, and loyal.",TRUE,"Not much","Some experts say it's important to drink milk, but the data are inconclusive.",FALSE,"Not much","Somewhat important"
3290555752,NA,NA,NA,NA,NA,"It's important for a person to be honest, kind and loyal.",TRUE,"Some","Some experts say it's important to drink milk, but the data are inconclusive.",TRUE,"A lot",NA
3290554641,"Male","45-60","$50,000 - $99,999","Graduate degree","West South Central","It's important for a person to be honest, kind, and loyal.",TRUE,"A lot","Some experts say it's important to drink milk, but the data are inconclusive.",TRUE,"Not much","Very important"
3290553075,"Female","45-60","$100,000 - $149,999","Some college or Associate degree","South Atlantic","It's important for a person to be honest, kind, and loyal.",TRUE,"Some","Some experts say it's important to drink milk, but the data are inconclusive.",TRUE,"Not much","Very important"
3290548216,"Male","30-44","$25,000 - $49,999","Bachelor degree","South Atlantic","It's important for a person to be honest, kind, and loyal.",TRUE,"A lot","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Not much","Somewhat important"
3290533339,"Male","> 60","$50,000 - $99,999","Graduate degree","South Atlantic","It's important for a person to be honest, kind, and loyal.",TRUE,"Some","Some experts say it's important to drink milk, but the data are inconclusive.",TRUE,"Some","Very important"
3290530974,"Female","> 60",NA,"Bachelor degree","Middle Atlantic","It's important for a person to be honest, kind, and loyal.",FALSE,"A lot","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Some","Very important"
3290528805,"Female","45-60","$150,000+","Graduate degree","West South Central","It's important for a person to be honest, kind and loyal.",FALSE,"Not much","Some experts say it's important to drink milk, but the data are inconclusive.",TRUE,"Not much","Somewhat important"
3290527879,"Female","45-60","$50,000 - $99,999","Bachelor degree","East South Central","It's important for a person to be honest, kind, and loyal.",FALSE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much","Somewhat important"
3290523957,"Female","> 60","$100,000 - $149,999","Some college or Associate degree","East North Central","It's important for a person to be honest, kind and loyal.",FALSE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much","Very important"
3290521271,"Male","45-60","$0 - $24,999","Some college or Associate degree","Middle Atlantic","It's important for a person to be honest, kind and loyal.",TRUE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much","Somewhat important"
3290521001,"Female","30-44","$25,000 - $49,999","Some college or Associate degree","Pacific","It's important for a person to be honest, kind and loyal.",FALSE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much","Very important"
3290519891,"Male","> 60","$150,000+","Graduate degree","Middle Atlantic","It's important for a person to be honest, kind and loyal.",TRUE,"A lot","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much","Very important"
3290518539,"Female","45-60","$25,000 - $49,999","Bachelor degree","East South Central","It's important for a person to be honest, kind and loyal.",TRUE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much","Somewhat important"
3290518056,"Female","45-60","$0 - $24,999","High school degree","East North Central","It's important for a person to be honest, kind and loyal.",FALSE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much","Neither important nor unimportant (neutral)"
3290517741,NA,NA,NA,NA,NA,"It's important for a person to be honest, kind and loyal.",FALSE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not at all",NA
