code,name,latitude,longitude,country,countryRegion,population,regionCode,region,date
2229761,Kribi,2.95,9.91667,CM,14,55224,24,Africa/Douala,1/16/12
2229798,Kousseri,12.07689,15.03063,CM,12,435547,300,Africa/Douala,1/16/12
2230599,Kaele,10.10917,14.45083,CM,12,25199,373,Africa/Douala,1/17/06
2230876,Guider,9.93417,13.94861,CM,13,84647,348,Africa/Douala,1/16/12
2231319,Garoua Boulai,5.88333,14.55,CM,4,46615,1034,Africa/Douala,1/17/06
2231320,Garoua,9.3,13.4,CM,13,436899,195,Africa/Douala,1/16/12
2231482,Fundong,6.25,10.26667,CM,7,43509,1610,Africa/Douala,1/16/12
2231504,Foumbot,5.50787,10.6356,CM,8,84065,1057,Africa/Douala,1/16/12
2231506,Foumban,5.7291,10.90011,CM,8,92673,1163,Africa/Douala,1/16/12
2231564,Fontem,5.4685,9.8818,CM,9,42689,902,Africa/Douala,1/17/06
2231881,Eseka,3.65,10.76667,CM,11,22221,247,Africa/Douala,1/16/12
2232239,Edea,3.8,10.13333,CM,5,203149,27,Africa/Douala,1/16/12
2232283,Ebolowa,2.9,11.15,CM,14,87875,583,Africa/Douala,4/2/13
2232444,Dschang,5.44397,10.05332,CM,8,96112,1373,Africa/Douala,7/4/13
2232593,Douala,4.04827,9.70428,CM,5,1338082,19,Africa/Douala,11/1/11
2232997,Dizangue,3.76667,9.98333,CM,5,19243,61,Africa/Douala,1/16/12
2233410,Buea,4.1527,9.241,CM,9,47300,870,Africa/Douala,1/16/12
2233805,Bogo,10.7336,14.60928,CM,12,16952,343,Africa/Douala,1/17/06
2234359,Bertoua,4.57728,13.68459,CM,4,218111,665,Africa/Douala,4/7/12
2234536,Belabo,4.93333,13.3,CM,4,22553,614,Africa/Douala,1/16/12
2234663,Batouri,4.43333,14.36667,CM,4,43821,631,Africa/Douala,1/16/12
2234794,Banyo,6.75,11.81667,CM,10,40798,1077,Africa/Douala,1/16/12
2234865,Bangangte,5.14079,10.52535,CM,8,65385,1337,Africa/Douala,7/4/13
2234941,Bamusso,4.4591,8.9027,CM,9,24741,8,Africa/Douala,1/16/12
2234974,Bamenda,5.95266,10.15824,CM,7,393835,1266,Africa/Douala,1/16/12
2235029,Bali,5.88724,10.01248,CM,7,72606,1352,Africa/Douala,1/16/12
2235189,Bafoussam,5.47775,10.41759,CM,8,290768,1470,Africa/Douala,9/5/13
2235194,Bafia,4.75,11.23333,CM,11,69270,480,Africa/Douala,1/16/12
2235196,Bafang,5.15705,10.1771,CM,8,80688,1173,Africa/Douala,7/4/13
2235776,Akonolinga,3.76667,12.25,CM,11,17181,643,Africa/Douala,1/16/12
2594800,Idenao,4.2475,9.00472,CM,9,17800,80,Africa/Douala,1/17/06
1279715,Rikaze,29.25,88.88333,CN,14,8e4,3847,Asia/Urumqi,1/18/12
1279945,Jiuquan,39.74318,98.51736,CN,15,72732,1464,Asia/Chongqing,7/5/13
1280037,Shache,38.41667,77.24056,CN,13,82509,1236,Asia/Kashgar,1/18/12
1280281,Qamdo,31.1304,97.17982,CN,14,86280,3235,Asia/Urumqi,4/3/13
1280517,Nagqu,31.47678,92.05729,CN,14,3e4,4492,Asia/Urumqi,7/5/13
1280737,Lhasa,29.65,91.1,CN,14,118721,3651,Asia/Urumqi,1/18/12
1280757,Laojunmiao,39.83333,97.73333,CN,15,84769,2026,Asia/Chongqing,1/18/12
1280849,Kashi,39.45472,75.97972,CN,13,274717,1288,Asia/Kashgar,1/18/12
1280957,Jiayuguan,39.81121,98.28618,CN,15,122396,1635,Asia/Chongqing,2/23/13
1281019,Hotan,37.09972,79.92694,CN,13,114e3,1393,Asia/Kashgar,1/18/12
1281368,Deqen,29.96178,90.71875,CN,14,62400,3974,Asia/Urumqi,2/22/11
1529102,Urunchi,43.80096,87.60046,CN,13,1508225,862,Asia/Urumqi,9/6/13
1529114,Laochenglu,42.9251,89.16831,CN,13,254900,-4,Asia/Urumqi,9/6/13
1529195,Shihezi,44.3023,86.03694,CN,13,572772,467,Asia/Urumqi,6/4/13
1529363,Kuche,41.72778,82.93639,CN,13,68105,1066,Asia/Urumqi,6/4/13
1529376,Sayibage,41.76055,86.15231,CN,13,179465,943,Asia/Urumqi,9/6/13
1529452,Hoxtolgay,46.51872,86.00214,CN,13,22e3,804,Asia/Urumqi,6/4/13
1529484,Hami,42.83393,93.50601,CN,13,137072,762,Asia/Urumqi,5/8/13
1529569,Yan'an Beilu,44.00782,87.30461,CN,13,198776,581,Asia/Urumqi,9/6/13
1529626,Baijiantan,45.68928,85.12441,CN,13,93697,298,Asia/Urumqi,6/4/13
1529641,Aral,40.51556,81.26361,CN,13,26e4,1010,Asia/Kashgar,6/4/13
1529651,Altay,47.84864,88.13361,CN,13,139341,866,Asia/Urumqi,6/4/13
1529660,Yingbazha,41.11312,80.26918,CN,13,340020,1081,Asia/Kashgar,7/5/13
1783621,Zunyi,27.68667,106.90722,CN,18,466292,867,Asia/Chongqing,1/18/12
1783633,Zoucheng,35.40056,116.96556,CN,25,190537,76,Asia/Shanghai,1/18/12
1783683,Yanjiang,30.12108,104.64811,CN,32,87400,365,Asia/Chongqing,1/18/12
1783745,Zigong,29.34162,104.77689,CN,32,689961,306,Asia/Chongqing,1/18/12
1783763,Zhuzhou,27.83333,113.15,CN,11,709358,54,Asia/Shanghai,9/6/13
1783873,Zhumadian,32.97944,114.02944,CN,9,8263100,89,Asia/Shanghai,1/18/12
1783934,Shangqiu,34.45,115.65,CN,9,181218,51,Asia/Shanghai,1/18/12
1783940,Zhuji,29.71876,120.24233,CN,2,110721,23,Asia/Shanghai,1/18/12
1783988,Zhucheng,35.99472,119.3975,CN,25,109968,64,Asia/Shanghai,1/18/12
1784055,Zhuanghe,39.70083,122.99111,CN,19,80384,5,Asia/Shanghai,1/18/12
1784074,Zhouzhuang,31.11788,120.84427,CN,4,22e3,6,Asia/Shanghai,6/5/12
1784130,Zhoukou,33.63333,114.63333,CN,9,377061,54,Asia/Shanghai,1/18/12
1784178,Zhoucun,36.81667,117.81667,CN,25,122402,53,Asia/Shanghai,1/18/12
1784185,Yuxi,24.355,102.54222,CN,29,103829,1638,Asia/Chongqing,1/18/12
1784253,Zhongxing,33.70389,118.67917,CN,4,57338,17,Asia/Shanghai,1/18/12
1784310,Zhongshu,24.51667,103.76667,CN,29,91750,1701,Asia/Chongqing,1/18/12
1784553,Zhicheng,31.0054,119.90488,CN,2,63753,15,Asia/Shanghai,9/6/12
1784554,Zhicheng,30.29556,111.50472,CN,12,159383,51,Asia/Shanghai,1/18/12
1784580,Zhenzhou,32.28034,119.16999,CN,4,176006,10,Asia/Shanghai,5/5/12
1784642,Zhenjiang,32.21086,119.45508,CN,4,632552,26,Asia/Shanghai,11/4/12
1784647,Zhaobaoshan,29.9695,121.68753,CN,2,61979,3,Asia/Shanghai,1/18/12
1784658,Zhengzhou,34.75778,113.64861,CN,9,2014125,104,Asia/Shanghai,1/18/12
1784820,Xinghua,32.93917,119.83417,CN,4,105918,8,Asia/Shanghai,1/18/12
1784841,Zhaotong,27.31667,103.71667,CN,29,109400,1974,Asia/Chongqing,1/18/12
1784853,Zhaoqing,23.05116,112.45972,CN,30,361969,16,Asia/Shanghai,1/18/12
1784929,Zhaogezhuang,39.76667,118.4,CN,10,86555,83,Asia/Shanghai,1/18/12
1784953,Luofeng,37.36497,120.40997,CN,25,100774,82,Asia/Shanghai,7/5/13
1784990,Zhanjiang,21.28145,110.34271,CN,30,637790,29,Asia/Urumqi,1/18/12
1785018,Zhangzhou,24.51333,117.65556,CN,7,589831,14,Asia/Shanghai,1/18/12
1785036,Zhangye,38.93417,100.45167,CN,15,96228,1481,Asia/Chongqing,7/5/13
1785286,Zibo,36.79056,118.06333,CN,25,669770,51,Asia/Shanghai,1/18/12
1785294,Anyang,36.09944,114.32889,CN,9,781129,79,Asia/Shanghai,1/18/12
1785453,Zaozhuang,34.86472,117.55417,CN,25,183665,79,Asia/Shanghai,1/18/12
1785462,Zaoyang,32.12722,112.75417,CN,12,184509,113,Asia/Shanghai,1/18/12
1785545,Yuyao,30.05,121.14944,CN,2,114177,59,Asia/Shanghai,1/18/12
1785566,Yuzhou,34.16278,113.46389,CN,9,87961,126,Asia/Shanghai,1/18/12
1785572,Yuxia,34.06154,108.62905,CN,26,60206,428,Asia/Chongqing,1/18/12
1785623,Yushan,31.37762,120.9543,CN,4,107986,10,Asia/Shanghai,6/5/12
1785655,Yunyang,33.44743,112.71422,CN,9,73922,202,Asia/Shanghai,1/18/12
1785698,Yunmeng Chengguanzhen,31.06251,113.76545,CN,12,64390,43,Asia/Shanghai,1/18/12
1785710,Jinghong,21.99102,100.73409,CN,29,62105,611,Asia/Chongqing,1/18/12
1785716,Pizhou,34.31139,117.95028,CN,4,82641,25,Asia/Shanghai,1/18/12
1785725,Yunfu,22.93056,112.0373,CN,30,2612800,77,Asia/Chongqing,1/18/12
1785738,Yuncheng,35.02306,110.99278,CN,24,201950,361,Asia/Shanghai,3/25/13
1785777,Yulin,38.29056,109.74944,CN,26,90870,1064,Asia/Chongqing,1/18/12
1785781,Yulin,22.63333,110.15,CN,16,148485,83,Asia/Chongqing,1/18/12
1785964,Yudong,29.385,106.51944,CN,33,81408,212,Asia/Chongqing,1/18/12
1785974,Yuci,37.68028,112.73194,CN,24,235929,798,Asia/Shanghai,1/18/12
1785980,Yucheng,34.92889,116.46528,CN,25,62365,37,Asia/Shanghai,1/18/12
1786060,Yuanping,38.71528,112.7575,CN,24,82883,797,Asia/Shanghai,1/18/12
1786067,Yuanlin,30.41513,112.88595,CN,12,179079,34,Asia/Shanghai,1/18/12
1786112,Heyuan,23.73333,114.68333,CN,30,93718,31,Asia/Shanghai,1/18/12
1786357,Yongfeng,27.42829,112.18338,CN,11,70783,118,Asia/Shanghai,1/18/12
1786378,Yongchuan,29.35376,105.89392,CN,33,94465,326,Asia/Chongqing,11/8/12
1786455,Yishui,35.78472,118.62806,CN,25,94115,156,Asia/Shanghai,1/18/12
1786546,Zhongxiang,31.16611,112.58306,CN,12,108883,50,Asia/Shanghai,1/18/12
1786587,Yingshang Chengguanzhen,32.62945,116.27014,CN,1,61771,26,Asia/Shanghai,1/18/12
1786640,Chengzhong,30.94454,113.55284,CN,12,265886,34,Asia/Shanghai,4/3/13
1786657,Yinchuan,38.46806,106.27306,CN,21,475101,1117,Asia/Chongqing,8/5/13
1786676,Yima,34.73806,111.88389,CN,9,82509,484,Asia/Shanghai,1/18/12
1786720,Yigou,35.81139,114.31667,CN,9,59073,90,Asia/Shanghai,1/18/12
1786731,Qingzhou,36.69667,118.47972,CN,25,117056,98,Asia/Shanghai,1/18/12
1786746,Yichun,27.83333,114.4,CN,3,152169,99,Asia/Shanghai,2/3/13
1786759,Yicheng,31.70472,112.25611,CN,12,61027,63,Asia/Shanghai,1/18/12
1786760,Yicheng,31.36059,119.82016,CN,4,95530,8,Asia/Shanghai,9/6/12
1786764,Yichang,30.71444,111.28472,CN,12,476725,63,Asia/Shanghai,8/7/11
1786770,Yibin,28.76667,104.62383,CN,32,242111,291,Asia/Chongqing,1/18/12
1786855,Yatou,37.1566,122.43762,CN,25,91517,12,Asia/Shanghai,6/4/13
1786867,Yashan,22.1975,109.94194,CN,16,56629,64,Asia/Chongqing,1/17/06
1787031,Yanzhou,35.55278,116.82861,CN,25,77276,54,Asia/Shanghai,1/18/12
1787093,Yantai,37.47649,121.44081,CN,25,719332,22,Asia/Shanghai,4/28/13
1787144,Yanliang,34.65918,109.22921,CN,26,60891,395,Asia/Chongqing,1/18/12
1787227,Yangzhou,32.39722,119.43583,CN,4,539715,14,Asia/Shanghai,4/21/13
1787323,Yangshuo,24.78081,110.48967,CN,16,3e5,116,Asia/Chongqing,1/11/10
1787331,Zhangjiagang,31.865,120.53889,CN,4,66039,13,Asia/Shanghai,1/17/06
1787351,Yangquan,37.8575,113.56333,CN,24,413394,722,Asia/Shanghai,1/18/12
1787437,Yangliuqing,39.1375,116.99972,CN,28,76387,8,Asia/Shanghai,11/8/12
1787601,Yanggu,36.11056,115.77528,CN,25,74725,42,Asia/Shanghai,1/29/10
1787646,Yangcun,39.36389,117.06028,CN,28,63756,7,Asia/Shanghai,1/18/12
1787746,Yancheng,33.38556,120.12528,CN,4,628441,6,Asia/Shanghai,1/18/12
1787824,Tongshan,34.18045,117.15707,CN,4,1199193,37,Asia/Shanghai,1/18/12
1787837,Xucheng,20.35,110.12884,CN,30,83267,114,Asia/Urumqi,6/4/13
1787858,Shangrao,28.45322,117.9686,CN,3,318769,89,Asia/Shanghai,1/18/12
1787901,Xunchang,28.45433,104.71498,CN,32,64580,515,Asia/Chongqing,1/18/12
1788046,Xuchang,34.01667,113.81667,CN,9,449258,73,Asia/Shanghai,1/18/12
1788081,Xuanzhou,30.9525,118.75528,CN,1,127758,25,Asia/Shanghai,1/18/12
1788206,Xixiang,35.16278,112.865,CN,9,60745,132,Asia/Shanghai,1/18/12
1788245,Xiuying,20.00073,110.29359,CN,31,29e4,16,Asia/Chongqing,5/19/12
1788268,Xiulin,29.71667,112.4,CN,12,122411,36,Asia/Shanghai,1/18/12
1788402,Xiongzhou,25.11667,114.3,CN,30,79050,119,Asia/Shanghai,1/18/12
1788406,Guixi,28.28857,117.21329,CN,3,73732,51,Asia/Shanghai,1/18/12
1788450,Xinzhou,38.40917,112.73333,CN,24,154003,794,Asia/Shanghai,6/5/12
1788452,Xinzhou,30.86667,114.8,CN,12,78767,29,Asia/Shanghai,1/18/12
1788462,Xinzhi,36.49889,111.70472,CN,24,72303,519,Asia/Shanghai,1/18/12
1788508,Xinyu,27.80429,114.93335,CN,3,97480,68,Asia/Shanghai,1/18/12
1788522,Xinye,32.51861,112.35222,CN,9,61633,94,Asia/Shanghai,1/18/12
1788534,Xinyang,32.12278,114.06556,CN,9,1590668,89,Asia/Shanghai,1/18/12
1788572,Xinxiang,35.30889,113.86722,CN,9,743601,75,Asia/Shanghai,1/18/12
1788618,Xintai,35.90056,117.75194,CN,25,222459,197,Asia/Shanghai,1/18/12
1788638,Xinshi,31.04704,113.14098,CN,12,98422,115,Asia/Shanghai,1/18/12
1788694,Xinpu,34.59972,119.15944,CN,4,392444,6,Asia/Shanghai,1/18/12
1788816,Xinji,37.90278,115.20361,CN,10,145911,40,Asia/Shanghai,1/18/12
1788852,Xining,36.62554,101.75739,CN,6,767531,2257,Asia/Chongqing,7/11/13
1788869,Shangmei,27.74278,111.29556,CN,11,75233,179,Asia/Shanghai,1/18/12
1788927,Xingtai,37.06306,114.49417,CN,10,611739,76,Asia/Shanghai,5/9/13
1789065,Ankang,32.68,109.01722,CN,26,132654,273,Asia/Chongqing,1/18/12
1789118,Xindian,36.7975,118.29444,CN,25,82555,73,Asia/Shanghai,1/18/12
1789137,Xindi,29.81667,113.46667,CN,12,175761,27,Asia/Shanghai,1/18/12
1789176,Feicheng,36.24861,116.76583,CN,25,77606,115,Asia/Shanghai,1/18/12
1789273,Sanshui,23.15486,112.89161,CN,30,153714,12,Asia/Shanghai,1/18/12
1789289,Ximei,24.98773,118.3858,CN,7,94326,10,Asia/Shanghai,8/5/13
1789427,Xihua,33.78333,114.51667,CN,9,66848,56,Asia/Shanghai,1/18/12
1789462,Xihe,31.68636,113.46585,CN,12,90422,64,Asia/Shanghai,1/18/12
1789647,Xichang,27.89642,102.26342,CN,32,126787,1558,Asia/Chongqing,1/18/12
1789693,Xiazhuang,34.91611,118.63889,CN,25,63285,60,Asia/Shanghai,1/18/12
1789703,Xiazhen,34.80222,117.11167,CN,25,125667,39,Asia/Shanghai,1/18/12
1789799,Xiashi,30.53629,120.68638,CN,2,70171,7,Asia/Shanghai,1/18/12
1789897,Gongyi,34.76,112.97139,CN,9,56033,136,Asia/Shanghai,1/18/12
1789945,Xiaoweizhai,26.19028,107.5125,CN,18,58913,757,Asia/Chongqing,1/17/06
1789998,Xiaoshan,30.16746,120.25883,CN,2,95234,14,Asia/Shanghai,1/18/12
1790100,Xiaolingwei,32.03244,118.854,CN,4,66031,14,Asia/Shanghai,5/5/12
1790254,Xiaogan,30.91667,113.9,CN,12,160437,28,Asia/Shanghai,8/7/11
1790353,Xianyang,34.33778,108.70261,CN,26,1034081,387,Asia/Chongqing,1/18/12
1790371,Xiantao,30.38333,113.4,CN,12,239406,30,Asia/Shanghai,1/18/12
1790379,Xianshuigu,38.985,117.38278,CN,28,74028,5,Asia/Shanghai,11/8/12
1790392,Xiannu,32.42806,119.56048,CN,4,83936,13,Asia/Shanghai,5/5/12
1790396,Xianning,29.88333,114.21667,CN,12,179494,37,Asia/Shanghai,8/7/11
1790413,Xianju,28.8547,120.73168,CN,2,61532,60,Asia/Shanghai,10/6/12
1790437,Zhuhai,22.27694,113.56778,CN,30,501199,35,Asia/Shanghai,1/10/13
1790451,Wenxing,28.66667,112.88333,CN,11,57117,27,Asia/Shanghai,6/4/13
1790471,Xiangxiang,27.73333,112.53333,CN,11,87592,46,Asia/Shanghai,1/18/12
1790492,Xiangtan,27.85,112.9,CN,11,674189,31,Asia/Shanghai,1/18/12
1790587,Xiangyang,32.0422,112.14479,CN,12,462956,71,Asia/Shanghai,6/5/12
1790601,Xiangcheng,33.84703,113.4778,CN,9,65833,85,Asia/Shanghai,1/18/12
1790630,Xi'an,34.25833,108.92861,CN,26,3225812,416,Asia/Chongqing,7/28/13
1790645,Xiamen,24.47979,118.08187,CN,7,578337,12,Asia/Shanghai,1/18/12
1790840,Wuzhou,23.48333,111.31667,CN,16,265846,75,Asia/Chongqing,1/18/12
1790885,Wuyang,31.9925,116.24722,CN,1,79070,33,Asia/Shanghai,1/18/12
1790894,Wuxue,29.85058,115.5525,CN,12,220661,23,Asia/Shanghai,1/18/12
1790923,Wuxi,31.56887,120.28857000000001,CN,4,1108647,10,Asia/Shanghai,6/5/12
1791056,Dongyang,29.26778,120.22528,CN,2,130387,97,Asia/Shanghai,1/18/12
1791121,Changde,29.04638,111.6783,CN,11,517780,35,Asia/Shanghai,1/18/12
1791236,Wuhu,31.33728,118.37351,CN,1,507524,19,Asia/Shanghai,10/6/12
1791247,Wuhan,30.58333,114.26667,CN,12,4184206,20,Asia/Shanghai,1/18/12
1791249,Wuhai,39.68442,106.81582,CN,20,218427,1095,Asia/Chongqing,8/5/13
1791325,Wuda,39.49944,106.71167,CN,20,129922,1129,Asia/Chongqing,1/18/12
1791347,Wucheng,29.60077,118.17495,CN,1,60212,149,Asia/Shanghai,1/18/12
1791388,Wenzhou,27.99942,120.66682,CN,2,865672,10,Asia/Shanghai,1/18/12
1791428,Wenshang,35.7275,116.49611,CN,25,59455,44,Asia/Shanghai,1/18/12
1791464,Wenling,28.37161,121.36974,CN,2,67433,6,Asia/Shanghai,10/6/12
1791536,Tianfu,37.19723,122.05228,CN,25,115370,41,Asia/Shanghai,12/5/12
1791636,Weinan,34.50355,109.50891,CN,26,172321,354,Asia/Chongqing,1/18/12
1791673,Weihai,37.50914,122.11356,CN,25,152595,14,Asia/Shanghai,12/5/12
1791681,Weifang,36.71,119.10194,CN,25,394732,30,Asia/Shanghai,1/18/12
1791748,Wanxian,30.81544,108.37089,CN,33,188980,257,Asia/Chongqing,6/16/13
1791779,Wanning,18.80028,110.39667,CN,31,64954,11,Asia/Chongqing,1/18/12
1792087,Jiaonan,35.87861,119.97528,CN,25,75656,8,Asia/Shanghai,1/18/12
1792260,Wafangdian,39.61833,122.00806,CN,19,250591,103,Asia/Shanghai,1/18/12
1792359,Huangshan,29.71139,118.3125,CN,1,77e3,134,Asia/Shanghai,4/2/13
1792516,Loushanguan,28.14652,106.81931,CN,18,80344,939,Asia/Chongqing,6/4/13
1792520,Tongzhou,39.90395,116.66183,CN,22,163326,33,Asia/Shanghai,9/6/12
1792585,Fuding,27.32734,120.214,CN,7,63250,13,Asia/Shanghai,1/18/12
1792592,Tongren,27.71722,109.18528,CN,18,90593,263,Asia/Chongqing,1/18/12
1792621,Wusong,30.95,117.78333,CN,1,312588,7,Asia/Shanghai,1/18/12
1792692,Tongchuan,31.09407,105.08731,CN,32,58346,386,Asia/Chongqing,1/18/12
1792892,Tianshui,34.57952,105.74238,CN,15,35e5,1153,Asia/Chongqing,8/14/13
1792916,Tianpeng,30.98664,103.93933,CN,32,60797,611,Asia/Chongqing,1/18/12
1792947,Tianjin,39.14222,117.17667,CN,28,3766207,11,Asia/Shanghai,1/18/12
1793036,Tengzhou,35.07706,117.15176,CN,25,105456,68,Asia/Shanghai,2/2/12
1793089,Taozhuang,34.85,117.33333,CN,25,60137,53,Asia/Shanghai,1/18/12
1793230,Tantou,26.03033,119.59739,CN,7,69050,23,Asia/Shanghai,7/5/13
1793286,Tangzhai,34.43278,116.59111,CN,1,67936,46,Asia/Shanghai,1/18/12
1793346,Tangshan,39.63333,118.18333,CN,10,1596949,36,Asia/Shanghai,6/1/13
1793364,Tangping,22.03177,111.93537,CN,30,81729,19,Asia/Chongqing,6/5/12
1793385,Tangjiazhuang,39.73333,118.45,CN,10,79489,45,Asia/Shanghai,1/18/12
1793419,Tanghe,32.68833,112.8275,CN,9,68514,109,Asia/Shanghai,1/18/12
1793424,Tanggu,39.02111,117.64694,CN,28,535298,6,Asia/Shanghai,11/8/12
1793505,Taizhou,32.49069,119.90812,CN,4,612356,10,Asia/Shanghai,4/21/13
1793511,Taiyuan,37.86944,112.56028,CN,24,2722475,795,Asia/Shanghai,1/18/12
1793533,Taixing,32.16667,120.01361,CN,4,79655,9,Asia/Shanghai,1/18/12
1793700,Taishan,22.25135,112.7799,CN,30,145440,3,Asia/Chongqing,5/19/12
1793724,Tai'an,36.18528,117.12,CN,25,5499e3,143,Asia/Shanghai,1/18/12
1793743,Suzhou,33.63611,116.97889,CN,1,205130,34,Asia/Shanghai,1/18/12
1793774,Suozhen,36.95389,118.10472,CN,25,58766,20,Asia/Shanghai,1/18/12
1793879,Suizhou,31.71111,113.36306,CN,12,323945,67,Asia/Shanghai,1/17/06
1793889,Suixi,33.89067,116.77472,CN,1,74172,34,Asia/Shanghai,1/18/12
1793899,Suicheng,33.8963,117.93307,CN,4,61430,22,Asia/Shanghai,1/18/12
1793900,Suining,30.50802,105.57332,CN,32,124924,291,Asia/Chongqing,1/18/12
1794035,Songjiang,31.03595,121.2146,CN,23,130218,5,Asia/Shanghai,6/5/12
1794140,Sishui,35.64889,117.27583,CN,25,90175,112,Asia/Shanghai,1/18/12
1794479,Laixi,36.85917,120.52694,CN,25,75849,54,Asia/Shanghai,1/18/12
1794794,Shouguang,36.88,118.7375,CN,25,79212,26,Asia/Shanghai,1/18/12
1794806,Shizuishan,39.23333,106.76944,CN,21,136570,1103,Asia/Chongqing,1/18/12
1794825,Shizilu,35.17111,118.82889,CN,25,86749,101,Asia/Shanghai,1/18/12
1794903,Shiyan,32.6475,110.77806,CN,12,346e4,247,Asia/Shanghai,1/18/12
1794904,Shiyan,32.56667,110.78333,CN,12,408055,318,Asia/Shanghai,8/7/11
1794947,Shiwan,23.00107,113.077,CN,30,82031,20,Asia/Shanghai,6/5/12
1794971,Shitanjing,39.23417,106.34389,CN,21,78765,1428,Asia/Chongqing,1/18/12
1795055,Shiqiao,22.95093,113.35948,CN,30,135308,10,Asia/Shanghai,6/5/12
1795060,Shiqi,22.51682,113.38521,CN,30,342306,8,Asia/Shanghai,1/18/12
1795166,Shima,24.44778,117.81111,CN,7,68375,9,Asia/Shanghai,1/18/12
1795184,Shilong,23.11444,113.84722,CN,30,109733,14,Asia/Shanghai,6/5/12
1795196,Tongchuan,35.08056,109.08972,CN,26,223603,851,Asia/Chongqing,1/18/12
1795270,Shijiazhuang,38.04139,114.47861,CN,10,1992474,77,Asia/Shanghai,1/18/12
1795565,Shenzhen,22.54554,114.0683,CN,30,3e6,4,Asia/Shanghai,2/14/12
1795579,Shenxian,36.24111,115.66722,CN,25,79196,41,Asia/Shanghai,1/18/12
1795632,Shenjiamen,29.95762,122.29802,CN,2,95433,25,Asia/Shanghai,4/5/12
1795816,Shashi,30.30722,112.24472,CN,12,498780,45,Asia/Shanghai,1/18/12
1795842,Shaping,22.77006,112.94653,CN,30,107589,1,Asia/Shanghai,6/5/12
1795855,Shaoxing,30.01102,120.57153,CN,2,421283,12,Asia/Shanghai,1/18/12
1795857,Shaowu,27.34089,117.4831,CN,7,112585,196,Asia/Shanghai,1/18/12
1795874,Shaoguan,24.8,113.58333,CN,30,628749,69,Asia/Shanghai,1/18/12
1795919,Shancheng,34.79528,116.08167,CN,25,74459,45,Asia/Shanghai,1/18/12
1795928,Shanwei,22.78199,115.3475,CN,30,165699,9,Asia/Shanghai,1/18/12
1795940,Shantou,23.36814,116.71479,CN,30,1333973,17,Asia/Shanghai,1/18/12
1795941,Shanting,35.07528,117.45778,CN,25,80843,146,Asia/Shanghai,1/17/06
1796236,Shanghai,31.22222,121.45806,CN,23,14608512,12,Asia/Shanghai,3/1/12
1796421,Shahecheng,36.93833,114.50583,CN,10,125132,73,Asia/Shanghai,1/18/12
1796556,Sanya,18.24306,109.505,CN,31,144753,11,Asia/Chongqing,1/18/12
1796663,Sanming,26.24861,117.61861,CN,7,209444,126,Asia/Shanghai,1/18/12
1797038,Runan,33.00111,114.35417,CN,9,60202,56,Asia/Shanghai,1/18/12
1797120,Fuqing,25.725,119.37944,CN,7,67397,25,Asia/Shanghai,1/18/12
1797121,Jieyang,23.52886,116.36416,CN,30,1001985,10,Asia/Shanghai,1/18/12
1797132,Rizhao,35.4275,119.45528,CN,25,246387,16,Asia/Shanghai,1/18/12
1797181,Renqiu,38.69889,116.09361,CN,10,98569,13,Asia/Shanghai,1/18/12
1797264,Quzhou,28.95944,118.86861,CN,2,82216,77,Asia/Shanghai,1/18/12
1797318,Qujing,25.48333,103.78333,CN,29,146015,1887,Asia/Chongqing,1/18/12
1797333,Qufu,35.59667,116.99111,CN,25,85144,69,Asia/Shanghai,1/18/12
1797353,Quanzhou,24.91389,118.58583,CN,7,184143,14,Asia/Shanghai,5/1/13
1797417,Wuxi,26.57307,111.84184,CN,11,66442,87,Asia/Shanghai,1/18/12
1797438,Zhuangyuan,37.30553,120.82747,CN,25,79106,138,Asia/Shanghai,7/5/13
1797535,Qiongshan,20.00583,110.35417,CN,31,87657,18,Asia/Chongqing,1/18/12
1797543,Qionghu,28.84061,112.37399,CN,11,66145,31,Asia/Shanghai,6/4/13
1797551,Qinzhou,21.95,108.61667,CN,16,100996,10,Asia/Chongqing,1/18/12
1797575,Qinnan,33.25306,119.91333,CN,4,55975,1,Asia/Shanghai,1/17/06
1797595,Qinhuangdao,39.93167,119.58833,CN,10,759718,6,Asia/Shanghai,12/29/12
1797658,Jinjiang,24.81978,118.57414,CN,7,89623,33,Asia/Shanghai,5/1/13
1797793,Qingquan,30.45113,115.25593,CN,12,76154,35,Asia/Shanghai,1/18/12
1797873,Huai'an,33.58861,119.01917,CN,4,555230,14,Asia/Shanghai,4/12/13
1797929,Qingdao,36.09861,120.37194,CN,25,1642245,36,Asia/Shanghai,1/18/12
1797945,Qingyuan,23.7,113.03333,CN,30,151287,11,Asia/Shanghai,1/18/12
1798082,Hongqiao,26.76837,112.10814,CN,11,58287,125,Asia/Shanghai,1/18/12
1798422,Puyang,35.70278,115.00528,CN,9,666322,55,Asia/Shanghai,1/18/12
1798425,Puyang,29.45679,119.88872,CN,2,359e4,76,Asia/Shanghai,8/4/12
1798449,Putian,25.43944,119.01028,CN,7,376558,23,Asia/Shanghai,1/18/12
1798473,Puqi,29.71667,113.88333,CN,12,132891,40,Asia/Shanghai,1/18/12
1798480,Pumiao,22.75,108.48333,CN,16,61690,92,Asia/Chongqing,1/18/12
1798490,Pulandian,39.39528,121.96694,CN,19,104277,14,Asia/Shanghai,1/18/12
1798548,Poyang,28.99242,116.66754,CN,3,70787,23,Asia/Shanghai,2/2/12
