"year","month","date_of_month","date","day_of_week","births"
2005,6,27,2005-06-27,"Mon",12488
2005,6,28,2005-06-28,"Tues",13813
2005,6,29,2005-06-29,"Wed",14039
2005,6,30,2005-06-30,"Thurs",14003
2005,7,1,2005-07-01,"Fri",13759
2005,7,2,2005-07-02,"Sat",8862
2005,7,3,2005-07-03,"Sun",7668
2005,7,4,2005-07-04,"Mon",7733
2005,7,5,2005-07-05,"Tues",12847
2005,7,6,2005-07-06,"Wed",14562
2005,7,7,2005-07-07,"Thurs",14627
2005,7,8,2005-07-08,"Fri",14136
2005,7,9,2005-07-09,"Sat",9189
2005,7,10,2005-07-10,"Sun",7829
2005,7,11,2005-07-11,"Mon",12626
2005,7,12,2005-07-12,"Tues",13884
2005,7,13,2005-07-13,"Wed",13431
2005,7,14,2005-07-14,"Thurs",14038
2005,7,15,2005-07-15,"Fri",13685
2005,7,16,2005-07-16,"Sat",9036
2005,7,17,2005-07-17,"Sun",7793
2005,7,18,2005-07-18,"Mon",12698
2005,7,19,2005-07-19,"Tues",13791
2005,7,20,2005-07-20,"Wed",13603
2005,7,21,2005-07-21,"Thurs",13870
2005,7,22,2005-07-22,"Fri",13390
2005,7,23,2005-07-23,"Sat",8916
2005,7,24,2005-07-24,"Sun",7762
2005,7,25,2005-07-25,"Mon",12651
2005,7,26,2005-07-26,"Tues",13671
2005,7,27,2005-07-27,"Wed",13528
2005,7,28,2005-07-28,"Thurs",13621
2005,7,29,2005-07-29,"Fri",13260
2005,7,30,2005-07-30,"Sat",8987
2005,7,31,2005-07-31,"Sun",7743
2005,8,1,2005-08-01,"Mon",12415
2005,8,2,2005-08-02,"Tues",13730
2005,8,3,2005-08-03,"Wed",13350
2005,8,4,2005-08-04,"Thurs",13511
2005,8,5,2005-08-05,"Fri",13413
2005,8,6,2005-08-06,"Sat",8820
2005,8,7,2005-08-07,"Sun",7662
2005,8,8,2005-08-08,"Mon",12553
2005,8,9,2005-08-09,"Tues",13893
2005,8,10,2005-08-10,"Wed",13593
2005,8,11,2005-08-11,"Thurs",14011
2005,8,12,2005-08-12,"Fri",13610
2005,8,13,2005-08-13,"Sat",9049
2005,8,14,2005-08-14,"Sun",7867
2005,8,15,2005-08-15,"Mon",12740
2005,8,16,2005-08-16,"Tues",13998
2005,8,17,2005-08-17,"Wed",13801
2005,8,18,2005-08-18,"Thurs",14009
2005,8,19,2005-08-19,"Fri",13365
2005,8,20,2005-08-20,"Sat",9118
2005,8,21,2005-08-21,"Sun",7776
2005,8,22,2005-08-22,"Mon",12487
2005,8,23,2005-08-23,"Tues",13739
2005,8,24,2005-08-24,"Wed",13569
2005,8,25,2005-08-25,"Thurs",13824
2005,8,26,2005-08-26,"Fri",13327
2005,8,27,2005-08-27,"Sat",8952
2005,8,28,2005-08-28,"Sun",7743
2005,8,29,2005-08-29,"Mon",12711
2005,8,30,2005-08-30,"Tues",13933
2005,8,31,2005-08-31,"Wed",13898
2005,9,1,2005-09-01,"Thurs",14160
2005,9,2,2005-09-02,"Fri",13904
2005,9,3,2005-09-03,"Sat",9128
2005,9,4,2005-09-04,"Sun",7931
2005,9,5,2005-09-05,"Mon",8116
2005,9,6,2005-09-06,"Tues",13124
2005,9,7,2005-09-07,"Wed",14744
2005,9,8,2005-09-08,"Thurs",14740
2005,9,9,2005-09-09,"Fri",14505
2005,9,10,2005-09-10,"Sat",9565
2005,9,11,2005-09-11,"Sun",8041
2005,9,12,2005-09-12,"Mon",13189
2005,9,13,2005-09-13,"Tues",13951
2005,9,14,2005-09-14,"Wed",14160
2005,9,15,2005-09-15,"Thurs",14263
2005,9,16,2005-09-16,"Fri",14189
2005,9,17,2005-09-17,"Sat",9459
2005,9,18,2005-09-18,"Sun",8262
2005,9,19,2005-09-19,"Mon",13460
2005,9,20,2005-09-20,"Tues",14590
2005,9,21,2005-09-21,"Wed",14203
2005,9,22,2005-09-22,"Thurs",13973
2005,9,23,2005-09-23,"Fri",13776
2005,9,24,2005-09-24,"Sat",9207
2005,9,25,2005-09-25,"Sun",8028
2005,9,26,2005-09-26,"Mon",12952
2005,9,27,2005-09-27,"Tues",13955
2005,9,28,2005-09-28,"Wed",13785
2005,9,29,2005-09-29,"Thurs",13540
2005,9,30,2005-09-30,"Fri",13454
2005,10,1,2005-10-01,"Sat",8820
2005,10,2,2005-10-02,"Sun",7841
2005,10,3,2005-10-03,"Mon",12816
2005,10,4,2005-10-04,"Tues",13449
2005,10,5,2005-10-05,"Wed",13488
2005,10,6,2005-10-06,"Thurs",13552
2005,10,7,2005-10-07,"Fri",13056
2005,10,8,2005-10-08,"Sat",8846
2005,10,9,2005-10-09,"Sun",7508
2005,10,10,2005-10-10,"Mon",12298
2005,10,11,2005-10-11,"Tues",13256
2005,10,12,2005-10-12,"Wed",13191
2005,10,13,2005-10-13,"Thurs",12922
2005,10,14,2005-10-14,"Fri",13087
2005,10,15,2005-10-15,"Sat",8733
2005,10,16,2005-10-16,"Sun",7432
2005,10,17,2005-10-17,"Mon",12230
2005,10,18,2005-10-18,"Tues",13442
2005,10,19,2005-10-19,"Wed",12932
2005,10,20,2005-10-20,"Thurs",13267
2005,10,21,2005-10-21,"Fri",12828
2005,10,22,2005-10-22,"Sat",8568
2005,10,23,2005-10-23,"Sun",7371
2005,10,24,2005-10-24,"Mon",12012
2005,10,25,2005-10-25,"Tues",13351
2005,10,26,2005-10-26,"Wed",12798
2005,10,27,2005-10-27,"Thurs",13273
2005,10,28,2005-10-28,"Fri",12619
2005,10,29,2005-10-29,"Sat",8509
2005,10,30,2005-10-30,"Sun",7459
2005,10,31,2005-10-31,"Mon",10207
2005,11,1,2005-11-01,"Tues",13682
2005,11,2,2005-11-02,"Wed",13275
2005,11,3,2005-11-03,"Thurs",13284
2005,11,4,2005-11-04,"Fri",12928
2005,11,5,2005-11-05,"Sat",8675
2005,11,6,2005-11-06,"Sun",7565
2005,11,7,2005-11-07,"Mon",12176
2005,11,8,2005-11-08,"Tues",13678
2005,11,9,2005-11-09,"Wed",13208
2005,11,10,2005-11-10,"Thurs",13227
2005,11,11,2005-11-11,"Fri",12584
2005,11,12,2005-11-12,"Sat",8333
2005,11,13,2005-11-13,"Sun",7420
2005,11,14,2005-11-14,"Mon",12164
2005,11,15,2005-11-15,"Tues",13549
2005,11,16,2005-11-16,"Wed",13113
2005,11,17,2005-11-17,"Thurs",13280
2005,11,18,2005-11-18,"Fri",13153
2005,11,19,2005-11-19,"Sat",8481
2005,11,20,2005-11-20,"Sun",7594
2005,11,21,2005-11-21,"Mon",13399
2005,11,22,2005-11-22,"Tues",14175
2005,11,23,2005-11-23,"Wed",12202
2005,11,24,2005-11-24,"Thurs",7267
2005,11,25,2005-11-25,"Fri",9090
2005,11,26,2005-11-26,"Sat",7848
2005,11,27,2005-11-27,"Sun",7197
2005,11,28,2005-11-28,"Mon",12716
2005,11,29,2005-11-29,"Tues",13743
2005,11,30,2005-11-30,"Wed",13176
2005,12,1,2005-12-01,"Thurs",13210
2005,12,2,2005-12-02,"Fri",12599
2005,12,3,2005-12-03,"Sat",8241
2005,12,4,2005-12-04,"Sun",7297
2005,12,5,2005-12-05,"Mon",12106
2005,12,6,2005-12-06,"Tues",13249
2005,12,7,2005-12-07,"Wed",13017
2005,12,8,2005-12-08,"Thurs",13048
2005,12,9,2005-12-09,"Fri",12391
2005,12,10,2005-12-10,"Sat",8401
2005,12,11,2005-12-11,"Sun",7368
2005,12,12,2005-12-12,"Mon",12494
2005,12,13,2005-12-13,"Tues",13323
2005,12,14,2005-12-14,"Wed",13768
2005,12,15,2005-12-15,"Thurs",13586
2005,12,16,2005-12-16,"Fri",13320
2005,12,17,2005-12-17,"Sat",8701
2005,12,18,2005-12-18,"Sun",7617
2005,12,19,2005-12-19,"Mon",13410
2005,12,20,2005-12-20,"Tues",14659
2005,12,21,2005-12-21,"Wed",14159
2005,12,22,2005-12-22,"Thurs",12877
2005,12,23,2005-12-23,"Fri",10642
2005,12,24,2005-12-24,"Sat",7256
2005,12,25,2005-12-25,"Sun",6224
2005,12,26,2005-12-26,"Mon",8505
2005,12,27,2005-12-27,"Tues",13056
2005,12,28,2005-12-28,"Wed",14381
2005,12,29,2005-12-29,"Thurs",13972
2005,12,30,2005-12-30,"Fri",13208
2005,12,31,2005-12-31,"Sat",8635
2006,1,1,2006-01-01,"Sun",7137
2006,1,2,2006-01-02,"Mon",8198
2006,1,3,2006-01-03,"Tues",11992
2006,1,4,2006-01-04,"Wed",12966
2006,1,5,2006-01-05,"Thurs",13117
2006,1,6,2006-01-06,"Fri",13071
2006,1,7,2006-01-07,"Sat",8546
2006,1,8,2006-01-08,"Sun",7409
2006,1,9,2006-01-09,"Mon",11809
2006,1,10,2006-01-10,"Tues",12992
2006,1,11,2006-01-11,"Wed",12844
2006,1,12,2006-01-12,"Thurs",13309
2006,1,13,2006-01-13,"Fri",11994
2006,1,14,2006-01-14,"Sat",8628
2006,1,15,2006-01-15,"Sun",7312
2006,1,16,2006-01-16,"Mon",11477
2006,1,17,2006-01-17,"Tues",13018
2006,1,18,2006-01-18,"Wed",13079
2006,1,19,2006-01-19,"Thurs",13125
2006,1,20,2006-01-20,"Fri",13040
2006,1,21,2006-01-21,"Sat",8408
2006,1,22,2006-01-22,"Sun",7442
2006,1,23,2006-01-23,"Mon",12102
2006,1,24,2006-01-24,"Tues",12983
2006,1,25,2006-01-25,"Wed",12911
2006,1,26,2006-01-26,"Thurs",13044
2006,1,27,2006-01-27,"Fri",12917
2006,1,28,2006-01-28,"Sat",8439
2006,1,29,2006-01-29,"Sun",7572
2006,1,30,2006-01-30,"Mon",12150
2006,1,31,2006-01-31,"Tues",12945
2006,2,1,2006-02-01,"Wed",12960
2006,2,2,2006-02-02,"Thurs",13231
2006,2,3,2006-02-03,"Fri",13089
2006,2,4,2006-02-04,"Sat",8647
2006,2,5,2006-02-05,"Sun",7506
2006,2,6,2006-02-06,"Mon",12302
2006,2,7,2006-02-07,"Tues",13555
2006,2,8,2006-02-08,"Wed",13057
2006,2,9,2006-02-09,"Thurs",13232
2006,2,10,2006-02-10,"Fri",13298
2006,2,11,2006-02-11,"Sat",8702
2006,2,12,2006-02-12,"Sun",7404
2006,2,13,2006-02-13,"Mon",11955
2006,2,14,2006-02-14,"Tues",13886
2006,2,15,2006-02-15,"Wed",13424
2006,2,16,2006-02-16,"Thurs",13303
2006,2,17,2006-02-17,"Fri",13218
2006,2,18,2006-02-18,"Sat",8738
2006,2,19,2006-02-19,"Sun",7577
2006,2,20,2006-02-20,"Mon",11466
2006,2,21,2006-02-21,"Tues",13172
2006,2,22,2006-02-22,"Wed",13341
2006,2,23,2006-02-23,"Thurs",13280
2006,2,24,2006-02-24,"Fri",12832
2006,2,25,2006-02-25,"Sat",8557
2006,2,26,2006-02-26,"Sun",7400
2006,2,27,2006-02-27,"Mon",12080
2006,2,28,2006-02-28,"Tues",13223
2006,3,1,2006-03-01,"Wed",13422
2006,3,2,2006-03-02,"Thurs",13210
2006,3,3,2006-03-03,"Fri",13212
2006,3,4,2006-03-04,"Sat",8682
2006,3,5,2006-03-05,"Sun",7440
2006,3,6,2006-03-06,"Mon",12361
2006,3,7,2006-03-07,"Tues",13248
2006,3,8,2006-03-08,"Wed",13427
2006,3,9,2006-03-09,"Thurs",13305
2006,3,10,2006-03-10,"Fri",13162
2006,3,11,2006-03-11,"Sat",8602
2006,3,12,2006-03-12,"Sun",7558
2006,3,13,2006-03-13,"Mon",11742
2006,3,14,2006-03-14,"Tues",13358
2006,3,15,2006-03-15,"Wed",13183
2006,3,16,2006-03-16,"Thurs",13125
2006,3,17,2006-03-17,"Fri",13003
2006,3,18,2006-03-18,"Sat",8757
2006,3,19,2006-03-19,"Sun",7355
2006,3,20,2006-03-20,"Mon",12335
2006,3,21,2006-03-21,"Tues",13378
2006,3,22,2006-03-22,"Wed",13027
2006,3,23,2006-03-23,"Thurs",13042
2006,3,24,2006-03-24,"Fri",12874
2006,3,25,2006-03-25,"Sat",8381
2006,3,26,2006-03-26,"Sun",7403
2006,3,27,2006-03-27,"Mon",12095
2006,3,28,2006-03-28,"Tues",13246
2006,3,29,2006-03-29,"Wed",13114
2006,3,30,2006-03-30,"Thurs",13067
2006,3,31,2006-03-31,"Fri",12406
2006,4,1,2006-04-01,"Sat",8268
2006,4,2,2006-04-02,"Sun",7271
2006,4,3,2006-04-03,"Mon",12398
2006,4,4,2006-04-04,"Tues",13287
2006,4,5,2006-04-05,"Wed",13348
2006,4,6,2006-04-06,"Thurs",13069
2006,4,7,2006-04-07,"Fri",12922
2006,4,8,2006-04-08,"Sat",8333
2006,4,9,2006-04-09,"Sun",7314
2006,4,10,2006-04-10,"Mon",12233
2006,4,11,2006-04-11,"Tues",13504
2006,4,12,2006-04-12,"Wed",13120
2006,4,13,2006-04-13,"Thurs",12853
2006,4,14,2006-04-14,"Fri",12139
2006,4,15,2006-04-15,"Sat",8227
2006,4,16,2006-04-16,"Sun",7030
2006,4,17,2006-04-17,"Mon",11897
2006,4,18,2006-04-18,"Tues",13415
2006,4,19,2006-04-19,"Wed",12979
2006,4,20,2006-04-20,"Thurs",13157
2006,4,21,2006-04-21,"Fri",12776
2006,4,22,2006-04-22,"Sat",8397
2006,4,23,2006-04-23,"Sun",7141
2006,4,24,2006-04-24,"Mon",12164
2006,4,25,2006-04-25,"Tues",13238
2006,4,26,2006-04-26,"Wed",13011
2006,4,27,2006-04-27,"Thurs",13120
2006,4,28,2006-04-28,"Fri",12562
2006,4,29,2006-04-29,"Sat",8287
2006,4,30,2006-04-30,"Sun",7127
2006,5,1,2006-05-01,"Mon",12248
2006,5,2,2006-05-02,"Tues",13242
2006,5,3,2006-05-03,"Wed",13059
2006,5,4,2006-05-04,"Thurs",12941
2006,5,5,2006-05-05,"Fri",12983
2006,5,6,2006-05-06,"Sat",8297
2006,5,7,2006-05-07,"Sun",7343
2006,5,8,2006-05-08,"Mon",12355
2006,5,9,2006-05-09,"Tues",13100
2006,5,10,2006-05-10,"Wed",13079
2006,5,11,2006-05-11,"Thurs",12921
2006,5,12,2006-05-12,"Fri",12685
2006,5,13,2006-05-13,"Sat",8260
2006,5,14,2006-05-14,"Sun",7288
2006,5,15,2006-05-15,"Mon",12476
2006,5,16,2006-05-16,"Tues",13630
2006,5,17,2006-05-17,"Wed",13444
2006,5,18,2006-05-18,"Thurs",13274
2006,5,19,2006-05-19,"Fri",12731
2006,5,20,2006-05-20,"Sat",8624
2006,5,21,2006-05-21,"Sun",7473
2006,5,22,2006-05-22,"Mon",12775
2006,5,23,2006-05-23,"Tues",13827
2006,5,24,2006-05-24,"Wed",13544
2006,5,25,2006-05-25,"Thurs",14074
2006,5,26,2006-05-26,"Fri",13355
2006,5,27,2006-05-27,"Sat",8883
2006,5,28,2006-05-28,"Sun",7651
2006,5,29,2006-05-29,"Mon",8099
2006,5,30,2006-05-30,"Tues",13051
2006,5,31,2006-05-31,"Wed",14189
2006,6,1,2006-06-01,"Thurs",14257
2006,6,2,2006-06-02,"Fri",13772
2006,6,3,2006-06-03,"Sat",8878
2006,6,4,2006-06-04,"Sun",7834
2006,6,5,2006-06-05,"Mon",13004
2006,6,6,2006-06-06,"Tues",11661
2006,6,7,2006-06-07,"Wed",13693
2006,6,8,2006-06-08,"Thurs",14137
2006,6,9,2006-06-09,"Fri",13203
2006,6,10,2006-06-10,"Sat",8619
2006,6,11,2006-06-11,"Sun",7653
2006,6,12,2006-06-12,"Mon",12652
2006,6,13,2006-06-13,"Tues",13378
2006,6,14,2006-06-14,"Wed",13800
2006,6,15,2006-06-15,"Thurs",13765
2006,6,16,2006-06-16,"Fri",13461
2006,6,17,2006-06-17,"Sat",8892
2006,6,18,2006-06-18,"Sun",7902
2006,6,19,2006-06-19,"Mon",12869
2006,6,20,2006-06-20,"Tues",14021
2006,6,21,2006-06-21,"Wed",13586
2006,6,22,2006-06-22,"Thurs",13722
2006,6,23,2006-06-23,"Fri",13136
2006,6,24,2006-06-24,"Sat",8740
2006,6,25,2006-06-25,"Sun",7727
2006,6,26,2006-06-26,"Mon",12660
2006,6,27,2006-06-27,"Tues",14119
2006,6,28,2006-06-28,"Wed",14246
2006,6,29,2006-06-29,"Thurs",14218
2006,6,30,2006-06-30,"Fri",14010
2006,7,1,2006-07-01,"Sat",9285
2006,7,2,2006-07-02,"Sun",7817
2006,7,3,2006-07-03,"Mon",11867
2006,7,4,2006-07-04,"Tues",9083
2006,7,5,2006-07-05,"Wed",13124
2006,7,6,2006-07-06,"Thurs",15007
2006,7,7,2006-07-07,"Fri",14580
2006,7,8,2006-07-08,"Sat",9526
2006,7,9,2006-07-09,"Sun",8088
2006,7,10,2006-07-10,"Mon",13306
2006,7,11,2006-07-11,"Tues",14413
2006,7,12,2006-07-12,"Wed",13919
2006,7,13,2006-07-13,"Thurs",13926
2006,7,14,2006-07-14,"Fri",14174
2006,7,15,2006-07-15,"Sat",9477
2006,7,16,2006-07-16,"Sun",8150
2006,7,17,2006-07-17,"Mon",13454
2006,7,18,2006-07-18,"Tues",14456
2006,7,19,2006-07-19,"Wed",14019
2006,7,20,2006-07-20,"Thurs",14239
2006,7,21,2006-07-21,"Fri",14195
2006,7,22,2006-07-22,"Sat",9219
2006,7,23,2006-07-23,"Sun",8156
2006,7,24,2006-07-24,"Mon",13075
2006,7,25,2006-07-25,"Tues",14387
2006,7,26,2006-07-26,"Wed",14093
2006,7,27,2006-07-27,"Thurs",14270
2006,7,28,2006-07-28,"Fri",13912
2006,7,29,2006-07-29,"Sat",9332
2006,7,30,2006-07-30,"Sun",8105
2006,7,31,2006-07-31,"Mon",12791
2006,8,1,2006-08-01,"Tues",14537
2006,8,2,2006-08-02,"Wed",14114
2006,8,3,2006-08-03,"Thurs",14093
2006,8,4,2006-08-04,"Fri",13899
2006,8,5,2006-08-05,"Sat",9441
2006,8,6,2006-08-06,"Sun",7881
2006,8,7,2006-08-07,"Mon",13112
2006,8,8,2006-08-08,"Tues",14507
2006,8,9,2006-08-09,"Wed",14277
2006,8,10,2006-08-10,"Thurs",14331
2006,8,11,2006-08-11,"Fri",13975
2006,8,12,2006-08-12,"Sat",9401
2006,8,13,2006-08-13,"Sun",7979
2006,8,14,2006-08-14,"Mon",13313
2006,8,15,2006-08-15,"Tues",14570
2006,8,16,2006-08-16,"Wed",14330
2006,8,17,2006-08-17,"Thurs",14355
2006,8,18,2006-08-18,"Fri",13864
2006,8,19,2006-08-19,"Sat",9509
2006,8,20,2006-08-20,"Sun",8217
2006,8,21,2006-08-21,"Mon",13236
2006,8,22,2006-08-22,"Tues",14433
2006,8,23,2006-08-23,"Wed",14360
2006,8,24,2006-08-24,"Thurs",14109
2006,8,25,2006-08-25,"Fri",13921
2006,8,26,2006-08-26,"Sat",9313
2006,8,27,2006-08-27,"Sun",8144
2006,8,28,2006-08-28,"Mon",13433
2006,8,29,2006-08-29,"Tues",14688
2006,8,30,2006-08-30,"Wed",14466
2006,8,31,2006-08-31,"Thurs",14391
2006,9,1,2006-09-01,"Fri",14458
2006,9,2,2006-09-02,"Sat",9426
2006,9,3,2006-09-03,"Sun",8162
2006,9,4,2006-09-04,"Mon",8298
2006,9,5,2006-09-05,"Tues",13654
2006,9,6,2006-09-06,"Wed",15391
2006,9,7,2006-09-07,"Thurs",15454
2006,9,8,2006-09-08,"Fri",15018
2006,9,9,2006-09-09,"Sat",9759
2006,9,10,2006-09-10,"Sun",8407
2006,9,11,2006-09-11,"Mon",12868
2006,9,12,2006-09-12,"Tues",15078
2006,9,13,2006-09-13,"Wed",14769
2006,9,14,2006-09-14,"Thurs",15099
2006,9,15,2006-09-15,"Fri",14762
2006,9,16,2006-09-16,"Sat",9648
2006,9,17,2006-09-17,"Sun",8701
2006,9,18,2006-09-18,"Mon",13958
2006,9,19,2006-09-19,"Tues",15205
2006,9,20,2006-09-20,"Wed",14850
2006,9,21,2006-09-21,"Thurs",14965
2006,9,22,2006-09-22,"Fri",14708
2006,9,23,2006-09-23,"Sat",9815
2006,9,24,2006-09-24,"Sun",8371
2006,9,25,2006-09-25,"Mon",13740
2006,9,26,2006-09-26,"Tues",14912
2006,9,27,2006-09-27,"Wed",14465
2006,9,28,2006-09-28,"Thurs",14281
2006,9,29,2006-09-29,"Fri",13828
2006,9,30,2006-09-30,"Sat",9154
2006,10,1,2006-10-01,"Sun",8263
2006,10,2,2006-10-02,"Mon",13109
2006,10,3,2006-10-03,"Tues",14550
2006,10,4,2006-10-04,"Wed",14214
2006,10,5,2006-10-05,"Thurs",14212
2006,10,6,2006-10-06,"Fri",13829
2006,10,7,2006-10-07,"Sat",9015
2006,10,8,2006-10-08,"Sun",7940
2006,10,9,2006-10-09,"Mon",12796
2006,10,10,2006-10-10,"Tues",14480
2006,10,11,2006-10-11,"Wed",14086
2006,10,12,2006-10-12,"Thurs",13985
2006,10,13,2006-10-13,"Fri",12628
2006,10,14,2006-10-14,"Sat",8804
2006,10,15,2006-10-15,"Sun",7757
2006,10,16,2006-10-16,"Mon",12873
2006,10,17,2006-10-17,"Tues",14304
2006,10,18,2006-10-18,"Wed",13877
2006,10,19,2006-10-19,"Thurs",13648
2006,10,20,2006-10-20,"Fri",13327
2006,10,21,2006-10-21,"Sat",8803
2006,10,22,2006-10-22,"Sun",7805
2006,10,23,2006-10-23,"Mon",12836
2006,10,24,2006-10-24,"Tues",14153
2006,10,25,2006-10-25,"Wed",13751
2006,10,26,2006-10-26,"Thurs",13974
2006,10,27,2006-10-27,"Fri",13374
2006,10,28,2006-10-28,"Sat",8789
2006,10,29,2006-10-29,"Sun",7974
2006,10,30,2006-10-30,"Mon",12465
2006,10,31,2006-10-31,"Tues",12064
2006,11,1,2006-11-01,"Wed",13969
2006,11,2,2006-11-02,"Thurs",13920
2006,11,3,2006-11-03,"Fri",13589
2006,11,4,2006-11-04,"Sat",8787
2006,11,5,2006-11-05,"Sun",7957
2006,11,6,2006-11-06,"Mon",12893
2006,11,7,2006-11-07,"Tues",13779
2006,11,8,2006-11-08,"Wed",13798
2006,11,9,2006-11-09,"Thurs",13783
2006,11,10,2006-11-10,"Fri",13571
2006,11,11,2006-11-11,"Sat",8807
2006,11,12,2006-11-12,"Sun",7650
2006,11,13,2006-11-13,"Mon",12546
2006,11,14,2006-11-14,"Tues",14229
2006,11,15,2006-11-15,"Wed",13881
2006,11,16,2006-11-16,"Thurs",14073
2006,11,17,2006-11-17,"Fri",14158
2006,11,18,2006-11-18,"Sat",8844
2006,11,19,2006-11-19,"Sun",7577
2006,11,20,2006-11-20,"Mon",14053
2006,11,21,2006-11-21,"Tues",14835
2006,11,22,2006-11-22,"Wed",13181
2006,11,23,2006-11-23,"Thurs",7521
2006,11,24,2006-11-24,"Fri",9640
2006,11,25,2006-11-25,"Sat",8217
2006,11,26,2006-11-26,"Sun",7585
2006,11,27,2006-11-27,"Mon",13150
2006,11,28,2006-11-28,"Tues",14575
2006,11,29,2006-11-29,"Wed",13997
2006,11,30,2006-11-30,"Thurs",13411
2006,12,1,2006-12-01,"Fri",13451
2006,12,2,2006-12-02,"Sat",8740
2006,12,3,2006-12-03,"Sun",7607
2006,12,4,2006-12-04,"Mon",12498
2006,12,5,2006-12-05,"Tues",13859
2006,12,6,2006-12-06,"Wed",13840
2006,12,7,2006-12-07,"Thurs",13619
2006,12,8,2006-12-08,"Fri",12945
2006,12,9,2006-12-09,"Sat",8769
2006,12,10,2006-12-10,"Sun",7520
2006,12,11,2006-12-11,"Mon",12803
2006,12,12,2006-12-12,"Tues",14301
2006,12,13,2006-12-13,"Wed",13794
2006,12,14,2006-12-14,"Thurs",13993
2006,12,15,2006-12-15,"Fri",13489
2006,12,16,2006-12-16,"Sat",9012
2006,12,17,2006-12-17,"Sun",7741
2006,12,18,2006-12-18,"Mon",13597
2006,12,19,2006-12-19,"Tues",14900
2006,12,20,2006-12-20,"Wed",14900
2006,12,21,2006-12-21,"Thurs",14452
2006,12,22,2006-12-22,"Fri",12998
2006,12,23,2006-12-23,"Sat",8318
2006,12,24,2006-12-24,"Sun",6708
2006,12,25,2006-12-25,"Mon",6409
2006,12,26,2006-12-26,"Tues",11087
2006,12,27,2006-12-27,"Wed",14795
2006,12,28,2006-12-28,"Thurs",14997
2006,12,29,2006-12-29,"Fri",14402
2006,12,30,2006-12-30,"Sat",9498
2006,12,31,2006-12-31,"Sun",7569
2007,1,1,2007-01-01,"Mon",7322
2007,1,2,2007-01-02,"Tues",11807
2007,1,3,2007-01-03,"Wed",13687
2007,1,4,2007-01-04,"Thurs",13564
2007,1,5,2007-01-05,"Fri",13960
2007,1,6,2007-01-06,"Sat",8865
2007,1,7,2007-01-07,"Sun",7580
2007,1,8,2007-01-08,"Mon",12315
2007,1,9,2007-01-09,"Tues",13237
2007,1,10,2007-01-10,"Wed",13264
2007,1,11,2007-01-11,"Thurs",13517
2007,1,12,2007-01-12,"Fri",13400
2007,1,13,2007-01-13,"Sat",8670
2007,1,14,2007-01-14,"Sun",7653
2007,1,15,2007-01-15,"Mon",11820
2007,1,16,2007-01-16,"Tues",12825
2007,1,17,2007-01-17,"Wed",13244
2007,1,18,2007-01-18,"Thurs",13495
2007,1,19,2007-01-19,"Fri",12921
2007,1,20,2007-01-20,"Sat",8600
2007,1,21,2007-01-21,"Sun",7563
2007,1,22,2007-01-22,"Mon",12454
2007,1,23,2007-01-23,"Tues",13418
2007,1,24,2007-01-24,"Wed",13320
2007,1,25,2007-01-25,"Thurs",13448
2007,1,26,2007-01-26,"Fri",13110
2007,1,27,2007-01-27,"Sat",8633
2007,1,28,2007-01-28,"Sun",7633
2007,1,29,2007-01-29,"Mon",12402
2007,1,30,2007-01-30,"Tues",13486
2007,1,31,2007-01-31,"Wed",13308
2007,2,1,2007-02-01,"Thurs",13557
2007,2,2,2007-02-02,"Fri",13305
2007,2,3,2007-02-03,"Sat",8821
2007,2,4,2007-02-04,"Sun",7628
2007,2,5,2007-02-05,"Mon",12369
2007,2,6,2007-02-06,"Tues",13495
2007,2,7,2007-02-07,"Wed",13466
2007,2,8,2007-02-08,"Thurs",13451
2007,2,9,2007-02-09,"Fri",13419
2007,2,10,2007-02-10,"Sat",8732
2007,2,11,2007-02-11,"Sun",7833
2007,2,12,2007-02-12,"Mon",12792
2007,2,13,2007-02-13,"Tues",13437
2007,2,14,2007-02-14,"Wed",13647
2007,2,15,2007-02-15,"Thurs",13642
2007,2,16,2007-02-16,"Fri",13517
2007,2,17,2007-02-17,"Sat",8940
2007,2,18,2007-02-18,"Sun",7791
2007,2,19,2007-02-19,"Mon",11752
2007,2,20,2007-02-20,"Tues",13466
2007,2,21,2007-02-21,"Wed",13470
2007,2,22,2007-02-22,"Thurs",13748
2007,2,23,2007-02-23,"Fri",13347
2007,2,24,2007-02-24,"Sat",8732
2007,2,25,2007-02-25,"Sun",7725
2007,2,26,2007-02-26,"Mon",12578
2007,2,27,2007-02-27,"Tues",13591
2007,2,28,2007-02-28,"Wed",13366
2007,3,1,2007-03-01,"Thurs",13572
2007,3,2,2007-03-02,"Fri",13244
2007,3,3,2007-03-03,"Sat",8739
2007,3,4,2007-03-04,"Sun",7566
2007,3,5,2007-03-05,"Mon",12480
2007,3,6,2007-03-06,"Tues",13551
2007,3,7,2007-03-07,"Wed",13520
2007,3,8,2007-03-08,"Thurs",13751
2007,3,9,2007-03-09,"Fri",13508
2007,3,10,2007-03-10,"Sat",8729
2007,3,11,2007-03-11,"Sun",7390
2007,3,12,2007-03-12,"Mon",12524
2007,3,13,2007-03-13,"Tues",13147
2007,3,14,2007-03-14,"Wed",13311
2007,3,15,2007-03-15,"Thurs",13471
2007,3,16,2007-03-16,"Fri",13286
2007,3,17,2007-03-17,"Sat",8791
2007,3,18,2007-03-18,"Sun",7681
2007,3,19,2007-03-19,"Mon",12366
