danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_uri,duration_ms,time_signature,key_mode,playlist_name,playlist_img,track_name,artist_name,album_name,album_img,year
0.767,0.45,C,-12.352,major,0.0824,0.347,0,0.113,0.809,106.847,4f4RRYN3R7glPElFjeoUnC,203333,4,C major,summer_hits_1974,https://mosaic.scdn.co/640/14f6135b4e3ebe21cc77548ee9b6f83ee1e3a2e9dbbbc0920cad3d4fc0591ddb63d0f425d3b16d6ee50fe97ccf84247206ea5424c6085686055e0d3fe8538ce161a89de728a5858883ab3a0dad5bdb28,The Night Chicago Died,Paper Lace,Billy Don't Be A Hero,https://i.scdn.co/image/dbbbc0920cad3d4fc0591ddb63d0f425d3b16d6e,1974
0.61,0.659,F,-13.411,minor,0.0329,0.275,0.125,0.0567,0.943,104.163,0SvxTjFJjTS4i7CecvjRrY,199293,4,F minor,summer_hits_1974,https://mosaic.scdn.co/640/14f6135b4e3ebe21cc77548ee9b6f83ee1e3a2e9dbbbc0920cad3d4fc0591ddb63d0f425d3b16d6ee50fe97ccf84247206ea5424c6085686055e0d3fe8538ce161a89de728a5858883ab3a0dad5bdb28,Rock Your Baby,George McCrae,Rock Your Baby - The Very Best Of,https://i.scdn.co/image/60a4b3c36258250ff6589b2305eaf7943b92c054,1974
0.71,0.691,B,-10.169,major,0.0408,0.0403,0,0.162,0.963,122.156,2yGQNGWpU6dUgswcPZtEaw,205867,4,B major,summer_hits_1974,https://mosaic.scdn.co/640/14f6135b4e3ebe21cc77548ee9b6f83ee1e3a2e9dbbbc0920cad3d4fc0591ddb63d0f425d3b16d6ee50fe97ccf84247206ea5424c6085686055e0d3fe8538ce161a89de728a5858883ab3a0dad5bdb28,"Billy, Don't Be A Hero",Bo Donaldson & The Heywoods,Rockin' 70's Volume 2,https://i.scdn.co/image/6c006a7381c730ed6c002b53866a2807a5d68e0d,1974
0.657,0.546,C#,-9.738,major,0.269,0.616,0,0.226,0.757,73.131,1OO2Fp9PsnaayiekeXuGJX,278e3,4,C# major,summer_hits_1974,https://mosaic.scdn.co/640/14f6135b4e3ebe21cc77548ee9b6f83ee1e3a2e9dbbbc0920cad3d4fc0591ddb63d0f425d3b16d6ee50fe97ccf84247206ea5424c6085686055e0d3fe8538ce161a89de728a5858883ab3a0dad5bdb28,Tell Me Something Good,Rufus Featuring Chaka Khan,Rags To Rufus,https://i.scdn.co/image/6a239f24f951673bab52decb75773f506cd6531a,1974
0.597,0.581,D#,-9.72,major,0.0449,0.257,0,0.105,0.885,107.202,7fu3Tv5rcoGD1PZV7s57WW,202573,4,D# major,summer_hits_1974,https://mosaic.scdn.co/640/14f6135b4e3ebe21cc77548ee9b6f83ee1e3a2e9dbbbc0920cad3d4fc0591ddb63d0f425d3b16d6ee50fe97ccf84247206ea5424c6085686055e0d3fe8538ce161a89de728a5858883ab3a0dad5bdb28,Rock the Boat,Hues Corporation,Freedom for the Stallion (Bonus Tracks),https://i.scdn.co/image/a628d79f8efe8916cb712dadfc396d178478c595,1974
0.794,0.427,B,-15.492,major,0.029,0.334,1.04e-5,0.0703,0.751,105.732,0SjnBEHZVXgCKvOrpvzL2k,213400,4,B major,summer_hits_1974,https://mosaic.scdn.co/640/14f6135b4e3ebe21cc77548ee9b6f83ee1e3a2e9dbbbc0920cad3d4fc0591ddb63d0f425d3b16d6ee50fe97ccf84247206ea5424c6085686055e0d3fe8538ce161a89de728a5858883ab3a0dad5bdb28,Sundown,Gordon Lightfoot,Sundown,https://i.scdn.co/image/f345dbd5cf4b304fd7cc431592f09989a03e90c9,1974
0.431,0.463,C,-8.467,major,0.0273,0.13,1.44e-6,0.0832,0.38,139.642,11FcfHd3SOmmrWJPGe7Y30,336733,4,C major,summer_hits_1974,https://mosaic.scdn.co/640/14f6135b4e3ebe21cc77548ee9b6f83ee1e3a2e9dbbbc0920cad3d4fc0591ddb63d0f425d3b16d6ee50fe97ccf84247206ea5424c6085686055e0d3fe8538ce161a89de728a5858883ab3a0dad5bdb28,Don't Let The Sun Go Down On Me,Elton John,Caribou (Remastered),https://i.scdn.co/image/c0c269cac7dccc1914f1e1771b1e00cd14825abb,1974
0.655,0.606,G,-10.385,major,0.0285,0.0603,0.0789,0.0757,0.765,110.061,608xszaAxVh4m7NcKJiAbF,291686,4,G major,summer_hits_1975,https://mosaic.scdn.co/640/4814b43af7fc1e94d0fa81fb746c087385f9071f4c9740bd7cc7531eb0cbd8a0ebd078a419223248a1e138712e36178d517042ab3475cc532922d1f5dd9800f56400b756297c75af2df7f3cb37004261,One Of These Nights,Eagles,One Of These Nights (Remastered),https://i.scdn.co/image/a1e138712e36178d517042ab3475cc532922d1f5,1975
0.676,0.486,E,-13.656,major,0.0358,0.329,0,0.137,0.918,129.753,1f4iVGDitHYMVBaoc9GXO2,206800,4,E major,summer_hits_1975,https://mosaic.scdn.co/640/4814b43af7fc1e94d0fa81fb746c087385f9071f4c9740bd7cc7531eb0cbd8a0ebd078a419223248a1e138712e36178d517042ab3475cc532922d1f5dd9800f56400b756297c75af2df7f3cb37004261,Love Will Keep Us Together,Captain & Tennille,Greatest Hits,https://i.scdn.co/image/4814b43af7fc1e94d0fa81fb746c087385f9071f,1975
0.815,0.571,G,-12.897,minor,0.0578,0.174,0.113,0.0778,0.704,105.895,4t0Pj3iBnSCZv5pDEPNmzG,225173,4,G minor,summer_hits_1975,https://mosaic.scdn.co/640/4814b43af7fc1e94d0fa81fb746c087385f9071f4c9740bd7cc7531eb0cbd8a0ebd078a419223248a1e138712e36178d517042ab3475cc532922d1f5dd9800f56400b756297c75af2df7f3cb37004261,Jive Talkin',Bee Gees,Main Course,https://i.scdn.co/image/4c9740bd7cc7531eb0cbd8a0ebd078a419223248,1975
0.642,0.625,C,-7.863,major,0.0255,0.0988,4.76e-5,0.231,0.694,115.14,0VwTeYNjcl30DyQlt3GPe0,194453,4,C major,summer_hits_1975,https://mosaic.scdn.co/640/4814b43af7fc1e94d0fa81fb746c087385f9071f4c9740bd7cc7531eb0cbd8a0ebd078a419223248a1e138712e36178d517042ab3475cc532922d1f5dd9800f56400b756297c75af2df7f3cb37004261,Rhinestone Cowboy,Glen Campbell,Rhinestone Cowboy (Expanded Edition),https://i.scdn.co/image/dd9800f56400b756297c75af2df7f3cb37004261,1975
0.627,0.875,C,-10.291,major,0.0741,0.232,0.475,0.0759,0.854,110.521,75PHqzep3Lf11sIYP5ps5q,250240,4,C major,summer_hits_1975,https://mosaic.scdn.co/640/4814b43af7fc1e94d0fa81fb746c087385f9071f4c9740bd7cc7531eb0cbd8a0ebd078a419223248a1e138712e36178d517042ab3475cc532922d1f5dd9800f56400b756297c75af2df7f3cb37004261,The Hustle - Original Mix,Van McCoy,The Hustle & The Best of Van McCoy,https://i.scdn.co/image/7c590c4ef6ad0ea73f868efa55bb67ea4afb63fd,1975
0.463,0.453,F,-13.204,major,0.0371,0.371,0,0.0993,0.561,145.796,1lL1jDnZTH60djVb6vKIQj,202560,4,F major,summer_hits_1975,https://mosaic.scdn.co/640/4814b43af7fc1e94d0fa81fb746c087385f9071f4c9740bd7cc7531eb0cbd8a0ebd078a419223248a1e138712e36178d517042ab3475cc532922d1f5dd9800f56400b756297c75af2df7f3cb37004261,Please Mr. Please,Olivia Newton-John,Have You Never Been Mellow,https://i.scdn.co/image/5f9280bc7c321271696bc2054709e9089858755f,1975
0.458,0.435,G,-16.338,major,0.0354,0.521,2.87e-6,0.364,0.679,113.384,69pWpTQqDJA82erNXqkJ1H,234707,4,G major,summer_hits_1975,https://mosaic.scdn.co/640/4814b43af7fc1e94d0fa81fb746c087385f9071f4c9740bd7cc7531eb0cbd8a0ebd078a419223248a1e138712e36178d517042ab3475cc532922d1f5dd9800f56400b756297c75af2df7f3cb37004261,Listen To What The Man Said,Wings,All The Best,https://i.scdn.co/image/ea0e6d051ca89f7e60d4e3f772812feb8aa65728,1975
0.401,0.527,E,-15.632,major,0.0615,0.748,0.00305,0.359,0.208,133.749,5HQEmiV2lKnSO6qa2fsR7x,366640,4,E major,summer_hits_1975,https://mosaic.scdn.co/640/4814b43af7fc1e94d0fa81fb746c087385f9071f4c9740bd7cc7531eb0cbd8a0ebd078a419223248a1e138712e36178d517042ab3475cc532922d1f5dd9800f56400b756297c75af2df7f3cb37004261,I'm Not In Love,10cc,The Original Soundtrack,https://i.scdn.co/image/8bb45b79363e00dc3ed63454551c94b7ae142921,1975
0.457,0.447,C#,-8.181,major,0.0281,0.382,0,0.23,0.166,129.619,3jtrtcE7w0mkskTzapDqn8,405800,4,C# major,summer_hits_1975,https://mosaic.scdn.co/640/4814b43af7fc1e94d0fa81fb746c087385f9071f4c9740bd7cc7531eb0cbd8a0ebd078a419223248a1e138712e36178d517042ab3475cc532922d1f5dd9800f56400b756297c75af2df7f3cb37004261,Someone Saved My Life Tonight,Elton John,Captain Fantastic (Deluxe Edition),https://i.scdn.co/image/a2a6d50613bc49e169968b38da3f6bd07857e125,1975
0.578,0.41,F#,-15.159,minor,0.0306,0.289,0,0.3,0.707,87.127,07doQWH3nCpJ36kNrw2WrV,194267,4,F# minor,summer_hits_1975,https://mosaic.scdn.co/640/4814b43af7fc1e94d0fa81fb746c087385f9071f4c9740bd7cc7531eb0cbd8a0ebd078a419223248a1e138712e36178d517042ab3475cc532922d1f5dd9800f56400b756297c75af2df7f3cb37004261,Fallin' in Love,Hamilton,Rewind the 70s - Volume 3,https://i.scdn.co/image/a2afe9fb94b353d50491b0633c54615756e24666,1975
0.721,0.93,F,-4.734,major,0.0389,0.15,0,0.0943,0.815,131.607,3Oa9AekIq67UBax1H9bXp6,266147,4,F major,summer_hits_1976,https://mosaic.scdn.co/640/0792c6c7734d7a71acefd7aa7920b1928b802ab1cd24be0e20f69c3ba18e9c0a4844f3b91877cc13e1e770eabbc9e1d02af435d54a32da357ce7a054faafbac79a8f819f15b8af47ca57dfcdb8d24175,Don't Go Breaking My Heart - Remastered,Elton John,Diamonds (Deluxe),https://i.scdn.co/image/0792c6c7734d7a71acefd7aa7920b1928b802ab1,1976
0.587,0.376,A#,-13.52,major,0.0634,0.399,2.8e-6,0.156,0.655,129.199,4GBq8IPJieQyxwpHfLCxAx,265627,4,A# major,summer_hits_1976,https://mosaic.scdn.co/640/0792c6c7734d7a71acefd7aa7920b1928b802ab1cd24be0e20f69c3ba18e9c0a4844f3b91877cc13e1e770eabbc9e1d02af435d54a32da357ce7a054faafbac79a8f819f15b8af47ca57dfcdb8d24175,Kiss and Say Goodbye,The Manhattans,The Best Of The Manhattans: Kiss And Say Goodbye,https://i.scdn.co/image/cd24be0e20f69c3ba18e9c0a4844f3b91877cc13,1976
0.491,0.439,F,-11.67,major,0.0301,0.529,0,0.102,0.808,147.062,3TQOqBFEKUEab8CO1pi5A8,193040,4,F major,summer_hits_1976,https://mosaic.scdn.co/640/0792c6c7734d7a71acefd7aa7920b1928b802ab1cd24be0e20f69c3ba18e9c0a4844f3b91877cc13e1e770eabbc9e1d02af435d54a32da357ce7a054faafbac79a8f819f15b8af47ca57dfcdb8d24175,Afternoon Delight,Starland Vocal Band,Starland Vocal Band,https://i.scdn.co/image/faafbac79a8f819f15b8af47ca57dfcdb8d24175,1976
0.683,0.725,C,-10.973,major,0.034,0.0241,0.17,0.267,0.961,123.011,2xiOdusRnZezQok1RgLNeS,258933,4,C major,summer_hits_1976,https://mosaic.scdn.co/640/0792c6c7734d7a71acefd7aa7920b1928b802ab1cd24be0e20f69c3ba18e9c0a4844f3b91877cc13e1e770eabbc9e1d02af435d54a32da357ce7a054faafbac79a8f819f15b8af47ca57dfcdb8d24175,You Should Be Dancing - Edit,Bee Gees,Children Of The World,https://i.scdn.co/image/e1e770eabbc9e1d02af435d54a32da357ce7a054,1976
0.77,0.553,A#,-13.632,major,0.0268,0.0614,0.00106,0.103,0.904,98.346,5vVuiXoHyRGxJeCaHUpgae,230107,4,A# major,summer_hits_1976,https://mosaic.scdn.co/640/0792c6c7734d7a71acefd7aa7920b1928b802ab1cd24be0e20f69c3ba18e9c0a4844f3b91877cc13e1e770eabbc9e1d02af435d54a32da357ce7a054faafbac79a8f819f15b8af47ca57dfcdb8d24175,Love Is Alive,Gary Wright,The Dream Weaver,https://i.scdn.co/image/b58fc2db21ff16644d9579d87f607f3a78941fe9,1976
0.691,0.718,D,-8.457,major,0.0317,0.148,4.71e-5,0.108,0.934,110.621,6OylYIXrIH2E3hgg7Dqz5M,266200,4,D major,summer_hits_1976,https://mosaic.scdn.co/640/0792c6c7734d7a71acefd7aa7920b1928b802ab1cd24be0e20f69c3ba18e9c0a4844f3b91877cc13e1e770eabbc9e1d02af435d54a32da357ce7a054faafbac79a8f819f15b8af47ca57dfcdb8d24175,You'll Never Find Another Love Like Mine,Lou Rawls,All Things In Time,https://i.scdn.co/image/952ac23820203b8333d6abde1dd781473a78f592,1976
0.754,0.369,A#,-15.767,major,0.0617,0.495,0.237,0.0908,0.644,88.062,2xAacCD0MW3UBFugKVHbJc,310093,4,A# major,summer_hits_1976,https://mosaic.scdn.co/640/0792c6c7734d7a71acefd7aa7920b1928b802ab1cd24be0e20f69c3ba18e9c0a4844f3b91877cc13e1e770eabbc9e1d02af435d54a32da357ce7a054faafbac79a8f819f15b8af47ca57dfcdb8d24175,Let 'Em In,Wings,Wings At The Speed Of Sound,https://i.scdn.co/image/b18ed36907e67a9697e376ec66876a0945552ff9,1976
0.737,0.331,C,-16.141,major,0.0356,0.223,0.233,0.137,0.827,125.084,3bC0IKk62yB6TDaratb1s2,352933,4,C major,summer_hits_1976,https://mosaic.scdn.co/640/0792c6c7734d7a71acefd7aa7920b1928b802ab1cd24be0e20f69c3ba18e9c0a4844f3b91877cc13e1e770eabbc9e1d02af435d54a32da357ce7a054faafbac79a8f819f15b8af47ca57dfcdb8d24175,Silly Love Songs,Wings,Wings At The Speed Of Sound,https://i.scdn.co/image/b18ed36907e67a9697e376ec66876a0945552ff9,1976
0.649,0.825,A#,-12.243,minor,0.0335,0.00606,0.154,0.104,0.961,112.124,3Is0Nnz59rzbNZE491URlY,186907,4,A# minor,summer_hits_1976,https://mosaic.scdn.co/640/0792c6c7734d7a71acefd7aa7920b1928b802ab1cd24be0e20f69c3ba18e9c0a4844f3b91877cc13e1e770eabbc9e1d02af435d54a32da357ce7a054faafbac79a8f819f15b8af47ca57dfcdb8d24175,"(Shake, Shake, Shake) Shake Your Booty",KC & The Sunshine Band,KC & The Sunshine Band - Part 3...And More,https://i.scdn.co/image/a5a523a22719dbebd4e15613c002ff952e09c936,1976
0.62,0.556,F,-12.044,major,0.0336,0.184,0,0.301,0.592,119.172,2r008pcfVYc0zgQvSRqUJE,159107,4,F major,summer_hits_1976,https://mosaic.scdn.co/640/0792c6c7734d7a71acefd7aa7920b1928b802ab1cd24be0e20f69c3ba18e9c0a4844f3b91877cc13e1e770eabbc9e1d02af435d54a32da357ce7a054faafbac79a8f819f15b8af47ca57dfcdb8d24175,I'd Really Love To See You Tonight,England Dan,Nights Are Forever,https://i.scdn.co/image/9117727d7f7b2e4ab897aa7922b45b7866b6168c,1976
0.648,0.656,A,-7.393,major,0.0345,0.169,1.17e-5,0.164,0.831,97.093,5EdlwzcgIAYs2HGvOnczPN,225667,4,A major,summer_hits_1977,https://mosaic.scdn.co/640/82015dc443194fa8b5462a0edbeba16c0897e149f6e07efb89a39494f60a394da74794bfeab8c6b0f86bdcdf51180b7c8667ec2ca46c6738b4306c63fed6b0e19aef7978dd1f14dcc612e7ffa471109e,I Just Want To Be Your Everything,Andy Gibb,Flowing Rivers,https://i.scdn.co/image/f6e07efb89a39494f60a394da74794bfeab8c6b0,1977
0.784,0.713,C,-6.865,major,0.0339,0.447,0.14,0.0904,0.97,115.443,2M2WJ7gBlcKNxdhyfPp9zY,220560,4,C major,summer_hits_1977,https://mosaic.scdn.co/640/82015dc443194fa8b5462a0edbeba16c0897e149f6e07efb89a39494f60a394da74794bfeab8c6b0f86bdcdf51180b7c8667ec2ca46c6738b4306c63fed6b0e19aef7978dd1f14dcc612e7ffa471109e,Best of My Love,The Emotions,Rejoice,https://i.scdn.co/image/fed6b0e19aef7978dd1f14dcc612e7ffa471109e,1977
0.628,0.677,C#,-8.913,major,0.0352,0.055,0.0234,0.144,0.643,117.591,6cIgSYpwtmEXVFLHIuwn9N,241733,4,C# major,summer_hits_1977,https://mosaic.scdn.co/640/82015dc443194fa8b5462a0edbeba16c0897e149f6e07efb89a39494f60a394da74794bfeab8c6b0f86bdcdf51180b7c8667ec2ca46c6738b4306c63fed6b0e19aef7978dd1f14dcc612e7ffa471109e,(Your Love Has Lifted Me) Higher And Higher,Rita Coolidge,Delta Lady / The Anthology,https://i.scdn.co/image/f86bdcdf51180b7c8667ec2ca46c6738b4306c63,1977
0.567,0.585,C,-11.553,major,0.0363,0.107,0,0.11,0.876,143.555,0BTjoeNHz0mSjXCZO4hzad,17e4,4,C major,summer_hits_1977,https://mosaic.scdn.co/640/82015dc443194fa8b5462a0edbeba16c0897e149f6e07efb89a39494f60a394da74794bfeab8c6b0f86bdcdf51180b7c8667ec2ca46c6738b4306c63fed6b0e19aef7978dd1f14dcc612e7ffa471109e,Da Doo Ron Ron,Shaun Cassidy,Shaun Cassidy,https://i.scdn.co/image/82015dc443194fa8b5462a0edbeba16c0897e149,1977
0.329,0.499,C,-7.235,major,0.0274,0.173,8.09e-6,0.124,0.164,98.533,03zB9duFz1JqLxAIYvGdac,25e4,4,C major,summer_hits_1977,https://mosaic.scdn.co/640/82015dc443194fa8b5462a0edbeba16c0897e149f6e07efb89a39494f60a394da74794bfeab8c6b0f86bdcdf51180b7c8667ec2ca46c6738b4306c63fed6b0e19aef7978dd1f14dcc612e7ffa471109e,I'm In You,Peter Frampton,I'm In You,https://i.scdn.co/image/987458281a1ec0b56605f1002362918d18cff8ba,1977
0.672,0.527,F,-9.94,major,0.0374,0.321,0,0.0756,0.797,103.122,1omEzCL4mFTnQgbYW9bLHt,217440,4,F major,summer_hits_1977,https://mosaic.scdn.co/640/82015dc443194fa8b5462a0edbeba16c0897e149f6e07efb89a39494f60a394da74794bfeab8c6b0f86bdcdf51180b7c8667ec2ca46c6738b4306c63fed6b0e19aef7978dd1f14dcc612e7ffa471109e,Undercover Angel,Alan O'Day,Yacht Rock,https://i.scdn.co/image/5ebd6ff521748010275f7181c6d54aa199f7183c,1977
0.297,0.481,C,-7.681,major,0.0278,0.574,0.00352,0.094,0.456,139.896,3QqO9FxVrikwo7kS5ls3kQ,213973,4,C major,summer_hits_1977,https://mosaic.scdn.co/640/82015dc443194fa8b5462a0edbeba16c0897e149f6e07efb89a39494f60a394da74794bfeab8c6b0f86bdcdf51180b7c8667ec2ca46c6738b4306c63fed6b0e19aef7978dd1f14dcc612e7ffa471109e,Looks Like We Made It,Barry Manilow,This One's For You,https://i.scdn.co/image/2c5b07d9c7d1659217c051cb42b71527b6f58ce4,1977
0.598,0.353,A#,-15.06,minor,0.0343,0.147,3.91e-5,0.0592,0.342,132.457,1JQ6Xm1JrvHfvAqhl5pwaA,256427,4,A# minor,summer_hits_1977,https://mosaic.scdn.co/640/82015dc443194fa8b5462a0edbeba16c0897e149f6e07efb89a39494f60a394da74794bfeab8c6b0f86bdcdf51180b7c8667ec2ca46c6738b4306c63fed6b0e19aef7978dd1f14dcc612e7ffa471109e,Easy,Commodores,Commodores,https://i.scdn.co/image/43dfca4afdeb17b307090e83cfea560b965cf964,1977
0.274,0.209,C,-15.723,minor,0.0328,0.743,6.84e-6,0.183,0.297,139.316,7u2FvRYl39hmNHklBlsjkm,201160,4,C minor,summer_hits_1977,https://mosaic.scdn.co/640/82015dc443194fa8b5462a0edbeba16c0897e149f6e07efb89a39494f60a394da74794bfeab8c6b0f86bdcdf51180b7c8667ec2ca46c6738b4306c63fed6b0e19aef7978dd1f14dcc612e7ffa471109e,My Heart Belongs to Me,Barbra Streisand,Superman,https://i.scdn.co/image/2578423c1068c1495e7a8005b4fe71109a26f341,1977
0.552,0.451,D#,-10.993,major,0.0317,0.177,0,0.1,0.303,112.703,4DUFUieDxJbgt6aKuFFXWZ,204400,4,D# major,summer_hits_1977,https://mosaic.scdn.co/640/82015dc443194fa8b5462a0edbeba16c0897e149f6e07efb89a39494f60a394da74794bfeab8c6b0f86bdcdf51180b7c8667ec2ca46c6738b4306c63fed6b0e19aef7978dd1f14dcc612e7ffa471109e,Do You Wanna Make Love - Re-Recording,Peter McCann,It Happened In The Seventies,https://i.scdn.co/image/237f98cab8b517c3172337650da91c2215c4ad2b,1977
0.742,0.6,G,-9.647,minor,0.0319,0.142,0,0.0677,0.954,101.92,3unwRUV5qbjMmH3NJtaODy,276e3,4,G minor,summer_hits_1978,https://mosaic.scdn.co/640/253eb9f52afa58382dc40624e9b235d5adeac19a99e644f4d24014ab7b5b4d6486295537aa17ef4bb785a9d55b41c1ed4a94d27442e013a13ffb1091e2ae47fd20002881d41c7575b3762e006fa7bf5d,Shadow Dancing,Andy Gibb,Shadow Dancing,https://i.scdn.co/image/e2ae47fd20002881d41c7575b3762e006fa7bf5d,1978
0.482,0.0766,G#,-20.634,major,0.0301,0.893,3.79e-4,0.134,0.136,75.722,4ztwMHfPZhPoruZdBbgriM,217427,3,G# major,summer_hits_1978,https://mosaic.scdn.co/640/253eb9f52afa58382dc40624e9b235d5adeac19a99e644f4d24014ab7b5b4d6486295537aa17ef4bb785a9d55b41c1ed4a94d27442e013a13ffb1091e2ae47fd20002881d41c7575b3762e006fa7bf5d,Three Times A Lady,Commodores,All The Great Love Songs,https://i.scdn.co/image/99e644f4d24014ab7b5b4d6486295537aa17ef4b,1978
0.82,0.372,A,-12.085,major,0.0874,0.259,0,0.088,0.871,109.632,74t6ZmO6Vzq553l2zRgdhs,205733,4,A major,summer_hits_1978,https://mosaic.scdn.co/640/253eb9f52afa58382dc40624e9b235d5adeac19a99e644f4d24014ab7b5b4d6486295537aa17ef4bb785a9d55b41c1ed4a94d27442e013a13ffb1091e2ae47fd20002881d41c7575b3762e006fa7bf5d,Grease,Frankie Valli,Grease,https://i.scdn.co/image/253eb9f52afa58382dc40624e9b235d5adeac19a,1978
0.871,0.521,A,-8.705,minor,0.0305,0.0851,0.00786,0.0356,0.964,109.989,7j3rPeNrEG38UU2gPA42Qs,214533,4,A minor,summer_hits_1978,https://mosaic.scdn.co/640/253eb9f52afa58382dc40624e9b235d5adeac19a99e644f4d24014ab7b5b4d6486295537aa17ef4bb785a9d55b41c1ed4a94d27442e013a13ffb1091e2ae47fd20002881d41c7575b3762e006fa7bf5d,Miss You - Remastered,The Rolling Stones,"Jump Back - The Best Of The Rolling Stones, '71 - '93",https://i.scdn.co/image/b785a9d55b41c1ed4a94d27442e013a13ffb1091,1978
0.497,0.349,G,-14,major,0.0297,0.0929,0.028,0.259,0.421,113.762,5gOd6zDC8vhlYjqbQdJVWP,365627,4,G major,summer_hits_1978,https://mosaic.scdn.co/640/253eb9f52afa58382dc40624e9b235d5adeac19a99e644f4d24014ab7b5b4d6486295537aa17ef4bb785a9d55b41c1ed4a94d27442e013a13ffb1091e2ae47fd20002881d41c7575b3762e006fa7bf5d,Baker Street,Gerry Rafferty,City To City,https://i.scdn.co/image/3661c2270870c70824984ddcec6de47f8adf530c,1978
0.835,0.522,D,-10.828,minor,0.0916,0.0991,0.00184,0.111,0.91,123.934,0y0QpmcF1G3F79rjk3fjUx,338133,4,D minor,summer_hits_1978,https://mosaic.scdn.co/640/253eb9f52afa58382dc40624e9b235d5adeac19a99e644f4d24014ab7b5b4d6486295537aa17ef4bb785a9d55b41c1ed4a94d27442e013a13ffb1091e2ae47fd20002881d41c7575b3762e006fa7bf5d,Boogie Oogie Oogie - Digitally Remastered 99,A Taste Of Honey,A Taste Of Honey,https://i.scdn.co/image/678da436e3d12aae923877619fec569f7133466e,1978
0.529,0.722,D#,-10.241,major,0.0682,0.137,4.79e-4,0.212,0.252,126.356,4tY01qYozc6db4gihAiIl8,199800,4,D# major,summer_hits_1978,https://mosaic.scdn.co/640/253eb9f52afa58382dc40624e9b235d5adeac19a99e644f4d24014ab7b5b4d6486295537aa17ef4bb785a9d55b41c1ed4a94d27442e013a13ffb1091e2ae47fd20002881d41c7575b3762e006fa7bf5d,Last Dance - Single Version,Donna Summer,Walk Away - Collector's Edition The Best Of 1977-1980,https://i.scdn.co/image/d997a85cd9b1ab3aaeda82e3ced91b4cae166993,1978
0.596,0.823,G,-5.26,major,0.061,0.0106,7.05e-4,0.0575,0.774,118.313,1mGeOLc6quenMZHF1ZDVvP,188587,4,G major,summer_hits_1978,https://mosaic.scdn.co/640/253eb9f52afa58382dc40624e9b235d5adeac19a99e644f4d24014ab7b5b4d6486295537aa17ef4bb785a9d55b41c1ed4a94d27442e013a13ffb1091e2ae47fd20002881d41c7575b3762e006fa7bf5d,Hot Blooded,Foreigner,Feels Like The First Time,https://i.scdn.co/image/20027ff1928d19fbbf134abede26f2c7ce042ea5,1978
0.641,0.615,C#,-7.411,major,0.053900000000000003,0.479,0,0.195,0.892,111.485,7EjdrZbFpBP2lIKT5zL7gT,198707,4,C# major,summer_hits_1978,https://mosaic.scdn.co/640/253eb9f52afa58382dc40624e9b235d5adeac19a99e644f4d24014ab7b5b4d6486295537aa17ef4bb785a9d55b41c1ed4a94d27442e013a13ffb1091e2ae47fd20002881d41c7575b3762e006fa7bf5d,Use ta Be My Girl,The O'Jays,The Essential O'Jays,https://i.scdn.co/image/43d44747e112b747a1be0cd2e10f583bf86b3dce,1978
0.707,0.76,C,-6.686,major,0.0276,0.416,4.47e-5,0.0587,0.522,115.654,3WwcR6ce3MAfr3WWtp06PM,202967,4,C major,summer_hits_1978,https://mosaic.scdn.co/640/253eb9f52afa58382dc40624e9b235d5adeac19a99e644f4d24014ab7b5b4d6486295537aa17ef4bb785a9d55b41c1ed4a94d27442e013a13ffb1091e2ae47fd20002881d41c7575b3762e006fa7bf5d,Still The Same,Bob Seger,Greatest Hits,https://i.scdn.co/image/93343a7f7814ecfbcaeb47182fbac734da292401,1978
0.893,0.611,D,-12.061,minor,0.044,0.00466,0.0079,0.0284,0.968,121.123,1Hfm2cnD1jjv1Fl7tBGTQW,235680,4,D minor,summer_hits_1979,https://mosaic.scdn.co/640/022b3d85c31a53f664cdf1f6527d4292a75497e94e6d58588f44c09c715ee3723c831fe937d33958d62adc65afa4ad2c422ffa738e935d56242dd764d997a85cd9b1ab3aaeda82e3ced91b4cae166993,Bad Girls,Donna Summer,Walk Away - Collector's Edition The Best Of 1977-1980,https://i.scdn.co/image/d997a85cd9b1ab3aaeda82e3ced91b4cae166993,1979
0.781,0.556,F,-13.067,minor,0.0611,0.0661,0.0907,0.0339,0.968,125.999,7GK2KVYH8FrTC9zehmjVMd,491933,4,F minor,summer_hits_1979,https://mosaic.scdn.co/640/022b3d85c31a53f664cdf1f6527d4292a75497e94e6d58588f44c09c715ee3723c831fe937d33958d62adc65afa4ad2c422ffa738e935d56242dd764d997a85cd9b1ab3aaeda82e3ced91b4cae166993,Ring My Bell,Anita Ward,Ring My Bell,https://i.scdn.co/image/4e6d58588f44c09c715ee3723c831fe937d33958,1979
0.864,0.876,B,-7.297,minor,0.0488,0.148,7.19e-5,0.0367,0.802,110.536,0G3fbPbE1vGeABDEZF0jeG,223026,4,B minor,summer_hits_1979,https://mosaic.scdn.co/640/022b3d85c31a53f664cdf1f6527d4292a75497e94e6d58588f44c09c715ee3723c831fe937d33958d62adc65afa4ad2c422ffa738e935d56242dd764d997a85cd9b1ab3aaeda82e3ced91b4cae166993,Good Times,CHIC,Risque,https://i.scdn.co/image/022b3d85c31a53f664cdf1f6527d4292a75497e9,1979
