id,make,model,year,class,trans,drive,cyl,displ,fuel,hwy,cty
8264,Chevrolet,K2500 Pickup 4WD,1991,Standard Pickup Trucks,Manual 5-spd,4-Wheel or All-Wheel Drive,6,4.3,Regular,17,15
8265,Chevrolet,K2500 Pickup 4WD,1991,Standard Pickup Trucks,Automatic 4-spd,4-Wheel or All-Wheel Drive,8,5,Regular,16,12
8266,Chevrolet,K2500 Pickup 4WD,1991,Standard Pickup Trucks,Manual 5-spd,4-Wheel or All-Wheel Drive,8,5,Regular,17,12
8267,Chevrolet,K2500 Pickup 4WD,1991,Standard Pickup Trucks,Automatic 4-spd,4-Wheel or All-Wheel Drive,8,5.7,Regular,15,11
8268,Chevrolet,K2500 Pickup 4WD,1991,Standard Pickup Trucks,Manual 4-spd,4-Wheel or All-Wheel Drive,8,5.7,Regular,13,11
8269,Chevrolet,K2500 Pickup 4WD,1991,Standard Pickup Trucks,Manual 5-spd,4-Wheel or All-Wheel Drive,8,5.7,Regular,15,11
8270,Chevrolet,K2500 Pickup 4WD,1991,Standard Pickup Trucks,Manual 5-spd,4-Wheel or All-Wheel Drive,8,5.7,Regular,15,11
8271,Chevrolet,K2500 Pickup 4WD,1991,Standard Pickup Trucks,Automatic 4-spd,4-Wheel or All-Wheel Drive,8,6.2,Diesel,20,15
8272,Chevrolet,K2500 Pickup 4WD,1991,Standard Pickup Trucks,Manual 4-spd,4-Wheel or All-Wheel Drive,8,6.2,Diesel,17,15
9329,Chevrolet,K2500 Pickup 4WD,1992,Standard Pickup Trucks,Automatic 4-spd,4-Wheel or All-Wheel Drive,6,4.3,Regular,18,14
9330,Chevrolet,K2500 Pickup 4WD,1992,Standard Pickup Trucks,Manual 5-spd,4-Wheel or All-Wheel Drive,6,4.3,Regular,17,14
9331,Chevrolet,K2500 Pickup 4WD,1992,Standard Pickup Trucks,Manual 5-spd,4-Wheel or All-Wheel Drive,6,4.3,Regular,17,14
9332,Chevrolet,K2500 Pickup 4WD,1992,Standard Pickup Trucks,Automatic 4-spd,4-Wheel or All-Wheel Drive,8,5,Regular,17,12
9333,Chevrolet,K2500 Pickup 4WD,1992,Standard Pickup Trucks,Manual 5-spd,4-Wheel or All-Wheel Drive,8,5,Regular,16,12
9334,Chevrolet,K2500 Pickup 4WD,1992,Standard Pickup Trucks,Automatic 4-spd,4-Wheel or All-Wheel Drive,8,5.7,Regular,16,11
9335,Chevrolet,K2500 Pickup 4WD,1992,Standard Pickup Trucks,Manual 4-spd,4-Wheel or All-Wheel Drive,8,5.7,Regular,14,11
9336,Chevrolet,K2500 Pickup 4WD,1992,Standard Pickup Trucks,Manual 5-spd,4-Wheel or All-Wheel Drive,8,5.7,Regular,15,11
9337,Chevrolet,K2500 Pickup 4WD,1992,Standard Pickup Trucks,Automatic 4-spd,4-Wheel or All-Wheel Drive,8,6.2,Diesel,20,15
9338,Chevrolet,K2500 Pickup 4WD,1992,Standard Pickup Trucks,Manual 5-spd,4-Wheel or All-Wheel Drive,8,6.2,Diesel,21,17
29047,Chevrolet,K2500 Pickup 4WD,1993,Standard Pickup Trucks 4WD,Manual 5-spd,4-Wheel or All-Wheel Drive,8,6.2,Diesel,19,16
29048,Chevrolet,K2500 Pickup 4WD,1993,Standard Pickup Trucks 4WD,Manual 5-spd,4-Wheel or All-Wheel Drive,8,6.2,Diesel,19,16
27596,Chevrolet,K5/K10 Blazer 4WD,1984,Special Purpose Vehicle 4WD,Automatic 4-spd,4-Wheel or All-Wheel Drive,8,5,Regular,16,12
27597,Chevrolet,K5/K10 Blazer 4WD,1984,Special Purpose Vehicle 4WD,Manual 4-spd,4-Wheel or All-Wheel Drive,8,5,Regular,16,12
27598,Chevrolet,K5/K10 Blazer 4WD,1984,Special Purpose Vehicle 4WD,Automatic 4-spd,4-Wheel or All-Wheel Drive,8,6.2,Diesel,20,16
28458,Chevrolet,K5/K10 Blazer 4WD,1984,Special Purpose Vehicle 4WD,Automatic 4-spd,4-Wheel or All-Wheel Drive,8,5.7,Regular,15,11
28459,Chevrolet,K5/K10 Blazer 4WD,1984,Special Purpose Vehicle 4WD,Automatic 4-spd,4-Wheel or All-Wheel Drive,8,6.2,Diesel,19,15
6805,Chevrolet,Lumina,1990,Midsize Cars,Automatic 3-spd,Front-Wheel Drive,4,2.5,Regular,25,18
6806,Chevrolet,Lumina,1990,Midsize Cars,Automatic 3-spd,Front-Wheel Drive,6,3.1,Regular,24,17
6807,Chevrolet,Lumina,1990,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,6,3.1,Regular,27,17
7928,Chevrolet,Lumina,1991,Midsize Cars,Automatic 3-spd,Front-Wheel Drive,4,2.5,Regular,26,18
7929,Chevrolet,Lumina,1991,Midsize Cars,Automatic 3-spd,Front-Wheel Drive,6,3.1,Regular,24,17
7930,Chevrolet,Lumina,1991,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,6,3.1,Regular,28,17
7931,Chevrolet,Lumina,1991,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,6,3.4,Regular,24,15
7932,Chevrolet,Lumina,1991,Midsize Cars,Manual 5-spd,Front-Wheel Drive,6,3.4,Regular,24,15
9005,Chevrolet,Lumina,1992,Midsize Cars,Automatic 3-spd,Front-Wheel Drive,4,2.5,Regular,26,18
9006,Chevrolet,Lumina,1992,Midsize Cars,Automatic 3-spd,Front-Wheel Drive,6,3.1,Regular,24,17
9007,Chevrolet,Lumina,1992,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,6,3.1,Regular,26,17
9008,Chevrolet,Lumina,1992,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,6,3.4,Regular,24,15
9009,Chevrolet,Lumina,1992,Midsize Cars,Manual 5-spd,Front-Wheel Drive,6,3.4,Regular,24,15
10029,Chevrolet,Lumina,1993,Midsize Cars,Automatic 3-spd,Front-Wheel Drive,4,2.2,Regular,26,18
10030,Chevrolet,Lumina,1993,Midsize Cars,Automatic 3-spd,Front-Wheel Drive,6,3.1,Regular,25,17
10031,Chevrolet,Lumina,1993,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,6,3.1,Regular,27,17
10032,Chevrolet,Lumina,1993,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,6,3.4,Regular,24,15
10033,Chevrolet,Lumina,1993,Midsize Cars,Manual 5-spd,Front-Wheel Drive,6,3.4,Regular,24,15
10994,Chevrolet,Lumina,1994,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,6,3.1,Regular,26,17
10995,Chevrolet,Lumina,1994,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,6,3.4,Regular,24,15
16752,Chevrolet,Lumina,2001,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,6,3.1,Regular,26,18
11437,Chevrolet,Lumina Minivan 2WD,1994,Special Purpose Vehicles,Automatic 3-spd,Front-Wheel Drive,6,3.1,Regular,21,17
11438,Chevrolet,Lumina Minivan 2WD,1994,Special Purpose Vehicles,Automatic 4-spd,Front-Wheel Drive,6,3.8,Regular,23,15
12392,Chevrolet,Lumina Minivan 2WD,1995,Special Purpose Vehicles,Automatic 3-spd,Front-Wheel Drive,6,3.1,Regular,21,17
12393,Chevrolet,Lumina Minivan 2WD,1995,Special Purpose Vehicles,Automatic 4-spd,Front-Wheel Drive,6,3.8,Regular,23,15
13135,Chevrolet,Lumina Minivan 2WD,1996,Special Purpose Vehicles,Automatic 4-spd,Front-Wheel Drive,6,3.4,Regular,24,17
7305,Chevrolet,Lumina/APV Minivan 2WD,1990,Special Purpose Vehicle 2WD,Automatic 3-spd,Front-Wheel Drive,6,3.1,Regular,21,16
8424,Chevrolet,Lumina/APV Minivan 2WD,1991,Special Purpose Vehicle 2WD,Automatic 3-spd,Front-Wheel Drive,6,3.1,Regular,21,16
9486,Chevrolet,Lumina/APV Minivan 2WD,1992,Special Purpose Vehicles,Automatic 3-spd,Front-Wheel Drive,6,3.1,Regular,21,16
9487,Chevrolet,Lumina/APV Minivan 2WD,1992,Special Purpose Vehicles,Automatic 4-spd,Front-Wheel Drive,6,3.8,Regular,22,15
10484,Chevrolet,Lumina/APV Minivan 2WD,1993,Special Purpose Vehicles,Automatic 3-spd,Front-Wheel Drive,6,3.1,Regular,21,16
10485,Chevrolet,Lumina/APV Minivan 2WD,1993,Special Purpose Vehicles,Automatic 4-spd,Front-Wheel Drive,6,3.8,Regular,23,15
11945,Chevrolet,Lumina/Monte Carlo,1995,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,6,3.1,Regular,26,17
11946,Chevrolet,Lumina/Monte Carlo,1995,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,6,3.1,Regular,26,17
11947,Chevrolet,Lumina/Monte Carlo,1995,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,6,3.4,Regular,24,15
12806,Chevrolet,Lumina/Monte Carlo,1996,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,6,3.1,Regular,26,18
12807,Chevrolet,Lumina/Monte Carlo,1996,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,6,3.4,Regular,24,15
13547,Chevrolet,Lumina/Monte Carlo,1997,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,6,3.1,Regular,26,18
13548,Chevrolet,Lumina/Monte Carlo,1997,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,6,3.4,Regular,24,15
14293,Chevrolet,Lumina/Monte Carlo,1998,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,6,3.1,Regular,27,17
14294,Chevrolet,Lumina/Monte Carlo,1998,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,6,3.8,Regular,27,17
14295,Chevrolet,Lumina/Monte Carlo,1998,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,6,3.8,Regular,25,16
15086,Chevrolet,Lumina/Monte Carlo,1999,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,6,3.1,Regular,26,17
15087,Chevrolet,Lumina/Monte Carlo,1999,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,6,3.8,Regular,27,17
29177,Chevrolet,Lumina/Monte Carlo,1999,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,6,3.8,Regular,25,16
15890,Chevrolet,Lumina/Monte Carlo,2000,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,6,3.1,Regular,27,18
15891,Chevrolet,Lumina/Monte Carlo,2000,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,6,3.4,Regular,29,17
15892,Chevrolet,Lumina/Monte Carlo,2000,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,6,3.8,Regular,27,17
13549,Chevrolet,Malibu,1997,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,6,3.1,Regular,26,18
14296,Chevrolet,Malibu,1998,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,4,2.4,Regular,30,20
14297,Chevrolet,Malibu,1998,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,6,3.1,Regular,27,17
15088,Chevrolet,Malibu,1999,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,4,2.4,Regular,28,19
15089,Chevrolet,Malibu,1999,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,6,3.1,Regular,26,17
15893,Chevrolet,Malibu,2000,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,4,2.4,Regular,28,19
15894,Chevrolet,Malibu,2000,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,6,3.1,Regular,27,18
16753,Chevrolet,Malibu,2001,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,6,3.1,Regular,26,18
17679,Chevrolet,Malibu,2002,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,6,3.1,Regular,26,18
18645,Chevrolet,Malibu,2003,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,6,3.1,Regular,26,18
19738,Chevrolet,Malibu,2004,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,4,2.2,Regular,31,21
19739,Chevrolet,Malibu,2004,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,6,3.5,Regular,29,20
20858,Chevrolet,Malibu,2005,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,4,2.2,Regular,32,21
20859,Chevrolet,Malibu,2005,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,6,3.5,Regular,29,20
21948,Chevrolet,Malibu,2006,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,4,2.2,Regular,29,21
21949,Chevrolet,Malibu,2006,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,6,3.5,Regular,29,20
21950,Chevrolet,Malibu,2006,Midsize Cars,Automatic (S4),Front-Wheel Drive,6,3.9,Regular,24,17
23251,Chevrolet,Malibu,2007,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,4,2.2,Regular,31,21
23252,Chevrolet,Malibu,2007,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,6,3.5,Regular,30,19
23253,Chevrolet,Malibu,2007,Midsize Cars,Automatic (S4),Front-Wheel Drive,6,3.9,Regular,23,16
24367,Chevrolet,Malibu,2008,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,4,2.4,Regular,30,22
24368,Chevrolet,Malibu,2008,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,6,3.5,Regular,29,18
24369,Chevrolet,Malibu,2008,Midsize Cars,Automatic (S6),Front-Wheel Drive,6,3.6,Regular,26,17
25192,Chevrolet,Malibu,2008,Midsize Cars,Automatic (S6),Front-Wheel Drive,4,2.4,Regular,32,22
25482,Chevrolet,Malibu,2009,Midsize Cars,Automatic (S6),Front-Wheel Drive,4,2.4,Regular,33,22
25483,Chevrolet,Malibu,2009,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,4,2.4,Regular,30,22
25484,Chevrolet,Malibu,2009,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,6,3.5,Regular,29,18
25485,Chevrolet,Malibu,2009,Midsize Cars,Automatic (S6),Front-Wheel Drive,6,3.6,Regular,26,17
29664,Chevrolet,Malibu,2009,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,6,3.5,Gasoline or E85,29,19
28627,Chevrolet,Malibu,2010,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,6,3.5,Regular,29,18
28628,Chevrolet,Malibu,2010,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,6,3.5,Gasoline or E85,29,19
28629,Chevrolet,Malibu,2010,Midsize Cars,Automatic (S6),Front-Wheel Drive,4,2.4,Regular,33,22
28630,Chevrolet,Malibu,2010,Midsize Cars,Automatic (S6),Front-Wheel Drive,6,3.6,Regular,26,17
28631,Chevrolet,Malibu,2010,Midsize Cars,Automatic (S6),Front-Wheel Drive,4,2.4,Gasoline or E85,33,22
28632,Chevrolet,Malibu,2010,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,4,2.4,Regular,30,22
28633,Chevrolet,Malibu,2010,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,4,2.4,Gasoline or E85,30,22
30380,Chevrolet,Malibu,2011,Midsize Cars,Automatic (S6),Front-Wheel Drive,4,2.4,Regular,33,22
30384,Chevrolet,Malibu,2011,Midsize Cars,Automatic (S6),Front-Wheel Drive,6,3.6,Regular,26,17
30392,Chevrolet,Malibu,2011,Midsize Cars,Automatic (S6),Front-Wheel Drive,4,2.4,Gasoline or E85,33,22
31374,Chevrolet,Malibu,2012,Midsize Cars,Automatic (S6),Front-Wheel Drive,4,2.4,Regular,33,22
31375,Chevrolet,Malibu,2012,Midsize Cars,Automatic (S6),Front-Wheel Drive,6,3.6,Regular,26,17
31376,Chevrolet,Malibu,2012,Midsize Cars,Automatic (S6),Front-Wheel Drive,4,2.4,Gasoline or E85,33,22
32970,Chevrolet,Malibu,2013,Midsize Cars,Automatic (S6),Front-Wheel Drive,4,2.5,Regular,34,22
33165,Chevrolet,Malibu,2013,Midsize Cars,Automatic (S6),Front-Wheel Drive,4,2,Regular,30,21
33843,Chevrolet,Malibu,2014,Midsize Cars,Automatic (S6),Front-Wheel Drive,4,2,Regular,30,21
34311,Chevrolet,Malibu,2014,Midsize Cars,Automatic (S6),Front-Wheel Drive,4,2.5,Regular,36,25
24370,Chevrolet,Malibu Hybrid,2008,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,4,2.4,Regular,32,24
25486,Chevrolet,Malibu Hybrid,2009,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,4,2.4,Regular,34,26
28634,Chevrolet,Malibu Hybrid,2010,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,4,2.4,Regular,34,26
19838,Chevrolet,Malibu Maxx,2004,Large Cars,Automatic 4-spd,Front-Wheel Drive,6,3.5,Regular,28,19
20961,Chevrolet,Malibu Maxx,2005,Large Cars,Automatic 4-spd,Front-Wheel Drive,6,3.5,Regular,28,20
22039,Chevrolet,Malibu Maxx,2006,Large Cars,Automatic 4-spd,Front-Wheel Drive,6,3.5,Regular,28,20
22040,Chevrolet,Malibu Maxx,2006,Large Cars,Automatic (S4),Front-Wheel Drive,6,3.9,Regular,24,16
23290,Chevrolet,Malibu Maxx,2007,Large Cars,Automatic 4-spd,Front-Wheel Drive,6,3.5,Regular,28,18
23291,Chevrolet,Malibu Maxx,2007,Large Cars,Automatic (S4),Front-Wheel Drive,6,3.9,Regular,22,15
32208,Chevrolet,Malibu eAssist,2013,Midsize Cars,Automatic (S6),Front-Wheel Drive,4,2.4,Regular,37,25
33844,Chevrolet,Malibu eAssist,2014,Midsize Cars,Automatic (S6),Front-Wheel Drive,4,2.4,Regular,36,25
14064,Chevrolet,Metro,1998,Subcompact Cars,Manual 5-spd,Front-Wheel Drive,3,1,Regular,44,36
14065,Chevrolet,Metro,1998,Subcompact Cars,Automatic 3-spd,Front-Wheel Drive,4,1.3,Regular,31,26
14066,Chevrolet,Metro,1998,Subcompact Cars,Manual 5-spd,Front-Wheel Drive,4,1.3,Regular,39,33
14857,Chevrolet,Metro,1999,Subcompact Cars,Manual 5-spd,Front-Wheel Drive,3,1,Regular,42,34
14858,Chevrolet,Metro,1999,Subcompact Cars,Automatic 3-spd,Front-Wheel Drive,4,1.3,Regular,31,26
14859,Chevrolet,Metro,1999,Subcompact Cars,Manual 5-spd,Front-Wheel Drive,4,1.3,Regular,39,33
15659,Chevrolet,Metro,2000,Subcompact Cars,Manual 5-spd,Front-Wheel Drive,3,1,Regular,41,32
15660,Chevrolet,Metro,2000,Subcompact Cars,Automatic 3-spd,Front-Wheel Drive,4,1.3,Regular,31,26
15661,Chevrolet,Metro,2000,Subcompact Cars,Manual 5-spd,Front-Wheel Drive,4,1.3,Regular,38,31
16503,Chevrolet,Metro,2001,Subcompact Cars,Automatic 3-spd,Front-Wheel Drive,4,1.3,Regular,31,26
1340,Chevrolet,Monte Carlo,1985,Midsize Cars,Automatic 4-spd,Rear-Wheel Drive,6,4.3,Regular,24,16
1341,Chevrolet,Monte Carlo,1985,Midsize Cars,Automatic 3-spd,Rear-Wheel Drive,8,5,Regular,20,15
1342,Chevrolet,Monte Carlo,1985,Midsize Cars,Automatic 4-spd,Rear-Wheel Drive,8,5,Regular,22,15
450,Chevrolet,Monte Carlo,1985,Midsize Cars,Automatic 3-spd,Rear-Wheel Drive,6,4.3,Regular,21,16
451,Chevrolet,Monte Carlo,1985,Midsize Cars,Automatic 4-spd,Rear-Wheel Drive,6,4.3,Regular,24,16
452,Chevrolet,Monte Carlo,1985,Midsize Cars,Automatic 3-spd,Rear-Wheel Drive,8,5,Regular,20,15
453,Chevrolet,Monte Carlo,1985,Midsize Cars,Automatic 4-spd,Rear-Wheel Drive,8,5,Regular,22,15
2113,Chevrolet,Monte Carlo,1986,Midsize Cars,Automatic 3-spd,Rear-Wheel Drive,6,4.3,Regular,22,16
2114,Chevrolet,Monte Carlo,1986,Midsize Cars,Automatic 4-spd,Rear-Wheel Drive,6,4.3,Regular,24,16
2115,Chevrolet,Monte Carlo,1986,Midsize Cars,Automatic 4-spd,Rear-Wheel Drive,8,5,Regular,23,15
3371,Chevrolet,Monte Carlo,1987,Midsize Cars,Automatic 3-spd,Rear-Wheel Drive,6,4.3,Regular,22,17
3372,Chevrolet,Monte Carlo,1987,Midsize Cars,Automatic 4-spd,Rear-Wheel Drive,6,4.3,Regular,24,17
3373,Chevrolet,Monte Carlo,1987,Midsize Cars,Automatic 4-spd,Rear-Wheel Drive,8,5,Regular,22,15
4548,Chevrolet,Monte Carlo,1988,Midsize Cars,Automatic 4-spd,Rear-Wheel Drive,6,4.3,Regular,25,17
4549,Chevrolet,Monte Carlo,1988,Midsize Cars,Automatic 4-spd,Rear-Wheel Drive,8,5,Regular,22,15
16754,Chevrolet,Monte Carlo,2001,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,6,3.4,Regular,29,19
16755,Chevrolet,Monte Carlo,2001,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,6,3.8,Regular,28,17
17680,Chevrolet,Monte Carlo,2002,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,6,3.4,Regular,29,19
17681,Chevrolet,Monte Carlo,2002,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,6,3.8,Regular,27,17
18646,Chevrolet,Monte Carlo,2003,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,6,3.4,Regular,29,19
18647,Chevrolet,Monte Carlo,2003,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,6,3.8,Regular,27,17
19740,Chevrolet,Monte Carlo,2004,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,6,3.4,Regular,29,19
19741,Chevrolet,Monte Carlo,2004,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,6,3.8,Regular,28,18
19742,Chevrolet,Monte Carlo,2004,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,6,3.8,Premium,26,16
20860,Chevrolet,Monte Carlo,2005,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,6,3.4,Regular,29,19
20861,Chevrolet,Monte Carlo,2005,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,6,3.8,Premium,26,17
20862,Chevrolet,Monte Carlo,2005,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,6,3.8,Regular,28,18
21951,Chevrolet,Monte Carlo,2006,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,6,3.9,Regular,26,18
21952,Chevrolet,Monte Carlo,2006,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,8,5.3,Premium,26,16
22614,Chevrolet,Monte Carlo,2006,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,6,3.5,Gasoline or E85,29,19
23254,Chevrolet,Monte Carlo,2007,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,6,3.5,Regular,28,19
23255,Chevrolet,Monte Carlo,2007,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,8,5.3,Premium,24,16
23433,Chevrolet,Monte Carlo,2007,Midsize Cars,Automatic 4-spd,Front-Wheel Drive,6,3.5,Gasoline or E85,29,19
276,Chevrolet,Nova,1985,Compact Cars,Automatic 3-spd,Front-Wheel Drive,4,1.6,Regular,29,23
277,Chevrolet,Nova,1985,Compact Cars,Manual 5-spd,Front-Wheel Drive,4,1.6,Regular,34,26
1963,Chevrolet,Nova,1986,Compact Cars,Automatic 3-spd,Front-Wheel Drive,4,1.6,Regular,29,24
1964,Chevrolet,Nova,1986,Compact Cars,Manual 5-spd,Front-Wheel Drive,4,1.6,Regular,33,26
3200,Chevrolet,Nova,1987,Compact Cars,Automatic 3-spd,Front-Wheel Drive,4,1.6,Regular,29,24
3201,Chevrolet,Nova,1987,Compact Cars,Manual 5-spd,Front-Wheel Drive,4,1.6,Regular,33,25
4395,Chevrolet,Nova,1988,Compact Cars,Automatic 3-spd,Front-Wheel Drive,4,1.6,Regular,29,23
4396,Chevrolet,Nova,1988,Compact Cars,Manual 5-spd,Front-Wheel Drive,4,1.6,Regular,33,26
4397,Chevrolet,Nova,1988,Compact Cars,Automatic 4-spd,Front-Wheel Drive,4,1.6,Regular,26,21
4398,Chevrolet,Nova,1988,Compact Cars,Manual 5-spd,Front-Wheel Drive,4,1.6,Regular,27,22
19553,Chevrolet,Optra,2004,Compact Cars,Automatic 4-spd,Front-Wheel Drive,4,2,Regular,28,20
19554,Chevrolet,Optra,2004,Compact Cars,Manual 5-spd,Front-Wheel Drive,4,2,Regular,27,20
20684,Chevrolet,Optra,2005,Compact Cars,Automatic 4-spd,Front-Wheel Drive,4,2,Regular,28,20
20685,Chevrolet,Optra,2005,Compact Cars,Manual 5-spd,Front-Wheel Drive,4,2,Regular,27,20
21802,Chevrolet,Optra,2006,Compact Cars,Automatic 4-spd,Front-Wheel Drive,4,2,Regular,28,19
21803,Chevrolet,Optra,2006,Compact Cars,Manual 5-spd,Front-Wheel Drive,4,2,Regular,28,20
23175,Chevrolet,Optra,2007,Compact Cars,Automatic 4-spd,Front-Wheel Drive,4,2,Regular,28,19
23176,Chevrolet,Optra,2007,Compact Cars,Manual 5-spd,Front-Wheel Drive,4,2,Regular,28,20
20686,Chevrolet,Optra 5,2005,Compact Cars,Automatic 4-spd,Front-Wheel Drive,4,2,Regular,28,20
20687,Chevrolet,Optra 5,2005,Compact Cars,Manual 5-spd,Front-Wheel Drive,4,2,Regular,27,20
21804,Chevrolet,Optra 5,2006,Compact Cars,Automatic 4-spd,Front-Wheel Drive,4,2,Regular,28,19
21805,Chevrolet,Optra 5,2006,Compact Cars,Manual 5-spd,Front-Wheel Drive,4,2,Regular,28,20
23177,Chevrolet,Optra 5,2007,Compact Cars,Automatic 4-spd,Front-Wheel Drive,4,2,Regular,28,19
23178,Chevrolet,Optra 5,2007,Compact Cars,Manual 5-spd,Front-Wheel Drive,4,2,Regular,28,20
21008,Chevrolet,Optra Wagon,2005,Small Station Wagons,Automatic 4-spd,Front-Wheel Drive,4,2,Regular,26,18
21009,Chevrolet,Optra Wagon,2005,Small Station Wagons,Manual 5-spd,Front-Wheel Drive,4,2,Regular,27,18
22100,Chevrolet,Optra Wagon,2006,Small Station Wagons,Automatic 4-spd,Front-Wheel Drive,4,2,Regular,27,19
22101,Chevrolet,Optra Wagon,2006,Small Station Wagons,Manual 5-spd,Front-Wheel Drive,4,2,Regular,27,19
23314,Chevrolet,Optra Wagon,2007,Small Station Wagons,Automatic 4-spd,Front-Wheel Drive,4,2,Regular,27,19
23315,Chevrolet,Optra Wagon,2007,Small Station Wagons,Manual 5-spd,Front-Wheel Drive,4,2,Regular,27,19
10246,Chevrolet,Pickup 2500 2WD,1993,Standard Pickup Trucks,Automatic 4-spd,Rear-Wheel Drive,6,4.3,Regular,20,15
10247,Chevrolet,Pickup 2500 2WD,1993,Standard Pickup Trucks,Manual 5-spd,Rear-Wheel Drive,6,4.3,Regular,20,14
10248,Chevrolet,Pickup 2500 2WD,1993,Standard Pickup Trucks,Manual 5-spd,Rear-Wheel Drive,6,4.3,Regular,19,15
10249,Chevrolet,Pickup 2500 2WD,1993,Standard Pickup Trucks,Automatic 4-spd,Rear-Wheel Drive,8,5,Regular,17,13
10250,Chevrolet,Pickup 2500 2WD,1993,Standard Pickup Trucks,Manual 5-spd,Rear-Wheel Drive,8,5,Regular,18,13
10251,Chevrolet,Pickup 2500 2WD,1993,Standard Pickup Trucks,Automatic 4-spd,Rear-Wheel Drive,8,5.7,Regular,17,13
10252,Chevrolet,Pickup 2500 2WD,1993,Standard Pickup Trucks,Manual 5-spd,Rear-Wheel Drive,8,5.7,Regular,17,12
10253,Chevrolet,Pickup 2500 2WD,1993,Standard Pickup Trucks,Manual 5-spd,Rear-Wheel Drive,8,5.7,Regular,16,11
11203,Chevrolet,Pickup 2500 2WD,1994,Standard Pickup Trucks,Automatic 4-spd,Rear-Wheel Drive,6,4.3,Regular,20,15
