County,Municipality,Location,Route,Owner,Built,Date.Inspected,SD.FO.Status,Condition,YearInspected,AgeAtInspection,Manhattan
Delaware,Roxbury Town,3.4 MILES S OF ROXBURY,COLD SPRING ROAD,County,1974,9/16/15,FO,4.962,2015.7068,41.706849,0
Delaware,Roxbury Town,2.4 MILES SW OF ROXBURY,COUNTY ROAD 41,County,1961,9/15/15,SD,5.353,2015.7041,54.70411,0
Delaware,Roxbury Town,1 MILE NE OF DENVER,CR 8  SCUDDER HIL,County,2012,10/9/14,N,7,2014.7699,2.769863,0
Delaware,Roxbury Town,1.1 MI N OF ROXBURY,HARDSCRABBLE ROAD,County,1955,9/30/15,N,5.283,2015.7452,60.745205,0
Delaware,Roxbury Town,2.8 MI SE OF GRAND GORGE,INTAKE ROAD,County,1976,9/29/15,N,4.863,2015.7425,39.742466,0
Delaware,Roxbury Town,1.3 MI N OF HALCOTTSVILLE,OLD RIVER ROAD,County,1960,4/8/15,FO,5.37,2015.2658,55.265753,0
Delaware,Roxbury Town,IN ROXBURY,ROXBURY-STRATTON,County,1969,9/15/15,N,5.143,2015.7041,46.70411,0
Delaware,Roxbury Town,1.3 MI N OF ROXBURY,S MONTGMY HLLW RD,County,1997,6/16/15,FO,6.75,2015.4548,18.454795,0
Delaware,Roxbury Town,1.3 MILES N OF ROXBURY,S MONTGMY HLLW RD,County,1996,6/16/15,FO,6.333,2015.4548,19.454795,0
Delaware,Roxbury Town,1.2 MI W OF GRAND GORGE,TURK HILL ROAD,County,1977,10/6/15,FO,4.961,2015.7616,38.761644,0
Delaware,Roxbury Town,.8 MI EAST OF GRAND GORGE,VAN AKIN ROAD,County,1988,9/29/15,N,5.737,2015.7425,27.742466,0
Delaware,Sidney Town,JCT RTS 8 & I-88,8   8 93011217,NYSDOT,1977,6/18/14,N,5.194,2014.4603,37.460274,0
Delaware,Sidney Town,16 MI NE JCT RTS I-88+357,88I 88I93001032,NYSDOT,1974,5/18/15,N,5.536,2015.3753,41.375342,0
Delaware,Sidney Town,.8 MILE E JCT I88 & SH 8,88I 88I93031013,NYSDOT,1974,4/29/14,FO,5.946,2014.3233,40.323288,0
Delaware,Sidney Town,.8 MILE E JCT I88 & SH 8,88I 88I93031014,NYSDOT,1974,4/29/14,FO,5.875,2014.3233,40.323288,0
Delaware,Sidney Town,3.2 MI SW JCT I88 & SH 35,88I 88I93031047,NYSDOT,2006,7/29/14,N,6.371,2014.5726,8.5726027,0
Delaware,Sidney Town,JCT RTS I-88 + 357,88I 88I93051016,NYSDOT,1973,3/30/15,N,5,2015.2411,42.241096,0
Delaware,Sidney Town,JCT RTS I-88 + 357,88I 88I93051016,NYSDOT,1973,3/30/15,N,5.083,2015.2411,42.241096,0
Delaware,Sidney Town,07 MI NE JCT RTS I-88+357,88I 88I93051023,NYSDOT,1973,5/12/15,N,5.056,2015.3589,42.358904,0
Delaware,Sidney Town,07 MI NE JCT RTS I-88+357,88I 88I93051023,NYSDOT,1973,5/12/15,N,5.014,2015.3589,42.358904,0
Delaware,Sidney Town,16 MI NE JCT RTS I-88+357,88I 88I93051032,NYSDOT,1974,5/18/15,N,5.571,2015.3753,41.375342,0
Delaware,Sidney Town,27 MI SW JCT RTS I-88+357,991H991H93011000,NYSDOT,1975,4/29/14,N,5.208,2014.3233,39.323288,0
Delaware,Sidney Town,AT SIDNEY,BAKER STREET,County,1968,9/11/14,N,5.233,2014.6932,46.693151,0
Delaware,Sidney Town,.2 MI N OF SIDNEY CENTER,COUNTY ROAD 23,County,1993,6/30/15,N,6.852,2015.4932,22.493151,0
Delaware,Sidney Town,IN SIDNEY CENTER,COUNTY ROAD 35,County,1949,9/10/14,N,5,2014.6904,65.690411,0
Delaware,Sidney Town,IN EAST SIDNEY,COUNTY ROAD 44,County,1973,9/2/14,N,4.246,2014.6685,41.668493,0
Delaware,Sidney Town,S OF RTE.7 AT WELLS BR.ST,COUNTY ROAD 44,County,1986,6/24/15,N,6.448,2015.4767,29.476712,0
Delaware,Sidney Town,.3 MI W OF OTSEGO CITY LN,COUNTY ROAD 48,NYSDOT,1974,10/6/14,N,4.986,2014.7616,40.761644,0
Delaware,Sidney Town,4.3 MI E OF SIDNEY,COVERED BRIDGE RD,County,1956,8/18/15,FO,5.177,2015.6274,59.627397,0
Delaware,Sidney Town,0.5 MI NE SIDNEY CENTER,FRANKLIN DEPOT RD,County,1989,7/17/14,N,6.321,2014.5397,25.539726,0
Delaware,Sidney Town,0.6 MI NE OF SIDNEY CTR.,FRANKLIN DEPOT RD,County,1989,8/12/15,N,6.17,2015.611,26.610959,0
Delaware,Sidney Town,Town of Sidney,FRANKLIN DEPOT RD,County,2007,7/17/14,N,6.152,2014.5397,7.539726,0
Delaware,Sidney Town,AT SIDNEY CENTER,JAY ST,County,1996,7/17/14,FO,6.235,2014.5397,18.539726,0
Delaware,Sidney Town,26 MI E JCT RTS I-88 + 8,PINE HILL ROAD,NYSDOT,1974,6/30/14,N,5.875,2014.4932,40.493151,0
Delaware,Sidney Town,4.5 MI E OF SIDNEY,POPLAR HILL ROAD,County,1961,9/12/14,N,5.37,2014.6959,53.69589,0
Delaware,Sidney Town,3.3 MI E OF SIDNEY,RIVER ROAD,County,1998,9/12/14,N,6.137,2014.6959,16.69589,0
Delaware,Sidney Town,31 MI E JCT RTS I-88 + 8,SIDNEY CENTER RD,NYSDOT,1974,4/23/14,N,5.292,2014.3068,40.306849,0
Delaware,Sidney Town,4.2 MI W OF FRANKLIN,UNION CHURCH ROAD,County,1972,8/18/15,N,5.547,2015.6274,43.627397,0
Delaware,Sidney Town,6 MI E OF SIDNEY,WALTON-SIDNEY RD,County,1967,9/11/14,N,5.278,2014.6932,47.693151,0
Delaware,Sidney Village,.8 MI N JCT RTS 8 & I-88,8   8 93011226,NYSDOT,1977,10/2/14,N,5.203,2014.7507,37.750685,0
Delaware,Sidney Village,JCT SH 8 & SUSQUEHANNA RV,8   8 93011233,NYSDOT,1977,6/23/14,N,4.984,2014.474,37.473973,0
Delaware,Sidney Village,JCT RTE 8 + SUSQUEHANNA R,MAIN STREET,County,1936,9/30/14,N,4.042,2014.7452,78.745205,0
Delaware,Stamford Town,4.7 MI SW JCT RTS 10 + 23,10  10 93011603,NYSDOT,1953,4/16/15,N,4.881,2015.2877,62.287671,0
Delaware,Stamford Town,1.9 MI SW JCT RTS 10 + 23,10  10 93011619,NYSDOT,1951,4/16/15,N,5,2015.2877,64.287671,0
Delaware,Stamford Town,0.4 MI S OF HOBART,CLOVE ROAD,County,1955,6/17/15,SD,5.216,2015.4575,60.457534,0
Delaware,Stamford Town,3.3 MI SW OF HOBART,COUNTY RD 18,County,1900,7/1/15,N,5.22,2015.4959,115.49589,0
Delaware,Stamford Town,4.5 MI SW OF HOBART,COUNTY ROAD 18,County,1950,9/30/14,N,6.396,2014.7452,64.745205,0
Delaware,Stamford Town,1.1 M NW OF HOBART,GUN HOUSE HILL RD,County,1962,4/16/15,N,4.737,2015.2877,53.287671,0
Delaware,Stamford Town,AT HOBART,HOBART RIVER ROAD,County,1961,4/9/15,FO,5.3,2015.2685,54.268493,0
Delaware,Stamford Town,2.5 MI SE OF HOBART,NARROW NOTCH ROAD,County,1973,5/12/15,N,5.356,2015.3589,42.358904,0
Delaware,Stamford Town,In Stamford,RAILROAD AVENUE,County,2012,11/24/14,N,6.857,2014.8959,2.8958904,0
Delaware,Stamford Town,2.5 MI E OF HOBART,RESERVOIR ROAD,County,1981,8/13/15,N,4.808,2015.6137,34.613699,0
Delaware,Stamford Town,.5 MILE S OF BLOOMVILLE,RIVER ROAD,County,1995,5/12/15,N,6.118,2015.3589,20.358904,0
Delaware,Stamford Town,In Stamford,ROOSEVELT AVENUE,County,2012,11/24/14,N,6.714,2014.8959,2.8958904,0
Delaware,Stamford Town,175 ft E Narrow Notch Rd,ROXBURY MNT RD,County,2012,11/24/14,N,6.756,2014.8959,2.8958904,0
Delaware,Stamford Town,0.1 MI W OF TURKEY HOLLOW,TOWN BROOK,County,1992,7/10/14,N,5.706,2014.5205,22.520548,0
Delaware,Stamford Town,3 MILES SOUTH OF STAMFORD,TURKEY HOLLOW RD,County,1975,5/12/15,N,5.226,2015.3589,40.358904,0
Delaware,Tompkins Town,JCTRTE10+CANNONSVILLE RES,10  10 93011094,"NYC Dept of Water Supply, Gas and Electric",1962,5/29/14,N,5.606,2014.4055,52.405479,0
Delaware,Tompkins Town,2.2 MI NW JCT SH 10 & 990,10  10 93011141,"NYC Dept of Water Supply, Gas and Electric",1961,8/18/14,N,4.93,2014.6274,53.627397,0
Delaware,Tompkins Town,IN TROUT CREEK - SH 206,206 206 93031083,NYSDOT,1998,8/18/14,N,6.31,2014.6274,16.627397,0
Delaware,Tompkins Town,4 MI S Jct SH 10 & 268,268 268 93011055,NYSDOT,2007,9/18/14,N,6,2014.7123,7.7123288,0
Delaware,Tompkins Town,4 MI S JCT SH 10 & SH 268,268 268 93011068,NYSDOT,1953,7/10/14,N,4.143,2014.5205,61.520548,0
Delaware,Tompkins Town,JCT RT 268 & W BR DEL RIV,268 268 93011091,"NYC Dept of Water Supply, Gas and Electric",1962,8/12/15,N,6.127,2015.611,53.610959,0
Delaware,Tompkins Town,.2 M E CR27,BRIDGE STREET,County,1930,11/3/15,N,4.451,2015.8384,85.838356,0
Delaware,Tompkins Town,6 MILES WEST OF WALTON,BRUCE LATOURETTE,County,2006,11/26/14,N,6.843,2014.9014,8.9013699,0
Delaware,Tompkins Town,7.6 MI W OF WALTON,BULLOCK HILL ROAD,County,1958,5/6/15,N,5.315,2015.3425,57.342466,0
Delaware,Tompkins Town,3 MILES S OF TROUT CREEK,COUNTY RD 47,"NYC Dept of Water Supply, Gas and Electric",1963,4/22/15,N,5.341,2015.3041,52.30411,0
Delaware,Tompkins Town,4.5 MILES WEST OF WALTON,COUNTY ROAD 47,County,1993,8/13/15,N,5.767,2015.6137,22.613699,0
Delaware,Tompkins Town,4.5 MILES WEST OF WALTON,COUNTY ROAD 47,County,1941,4/27/15,FO,4.727,2015.3178,74.317808,0
Delaware,Tompkins Town,7 MILES SW OF LOOMIS,DRYDEN CREEK ROAD,"NYC Dept of Water Supply, Gas and Electric",1962,4/22/15,N,5.049,2015.3041,53.30411,0
Delaware,Tompkins Town,4.5 MI SW OF LOOMIS,LEWIS ROAD,County,1997,3/30/15,N,6.9,2015.2411,18.241096,0
Delaware,Tompkins Town,4 MILES S OF TROUT CREEK,MORMON HOLLOW RD,County,1979,5/6/15,N,5.283,2015.3425,36.342466,0
Delaware,Tompkins Town,CANNONSVILLE RESEVOIR,NYC ROAD 5,"NYC Dept of Water Supply, Gas and Electric",1997,9/8/15,N,6.4,2015.6849,18.684932,0
Delaware,Tompkins Town,3.8 MILES N OF HANCOCK,SANDS CREEK ROAD,County,1993,7/1/15,N,5.974,2015.4959,22.49589,0
Delaware,Tompkins Town,5 MILES N OF CANNONSVILLE,TROUT CREEK ROAD,"NYC Dept of Water Supply, Gas and Electric",1963,7/28/14,N,6.254,2014.5699,51.569863,0
Delaware,Tompkins Town,3.5 MI S OF TROUT CREEK,TROUT CREEK ROAD,"NYC Dept of Water Supply, Gas and Electric",1963,4/22/15,N,5.758,2015.3041,52.30411,0
Delaware,Walton Town,3.9 MI NE JCT SH10&SH990P,10  10 93011201,"NYC Dept of Water Supply, Gas and Electric",1962,8/12/15,N,4.406,2015.611,53.610959,0
Delaware,Walton Town,4.7 MI S JCT SH10 & SH206,10  10 93011225,NYSDOT,1988,6/2/15,N,5.746,2015.4164,27.416438,0
Delaware,Walton Town,2 MI S JCT SH 10 & SH 206,10  10 93011253,NYSDOT,1915,9/21/15,N,4.486,2015.7205,100.72055,0
Delaware,Walton Town,1.1 MI SE JCT RTS 10 +206,10  10 93011288,NYSDOT,1960,6/3/15,N,4.633,2015.4192,55.419178,0
Delaware,Walton Town,3.0 MI SOUTH OF WALTON,BEERS BROOK ROAD,County,1997,7/17/15,N,6.036,2015.5397,18.539726,0
Delaware,Walton Town,3 MI S OF WALTON,BEERS BROOK ROAD,County,1997,7/17/15,FO,5.929,2015.5397,18.539726,0
Delaware,Walton Town,3.0 M SOUTH OF WALTON,BEERS BROOK ROAD,County,1997,7/17/15,FO,6.321,2015.5397,18.539726,0
Delaware,Walton Town,0.5 MI E OF NYS RT 10,BEERS BROOK ROAD,County,1996,10/8/14,N,6.456,2014.7671,18.767123,0
Delaware,Walton Town,1.7 MI N JCT SH10 & SH206,BOB GOULD ROAD,County,1975,7/29/15,N,4.647,2015.5726,40.572603,0
Delaware,Walton Town,3.5 MILES NE OF WALTON,COUNTY ROAD 22,County,1953,8/12/15,FO,4.963,2015.611,62.610959,0
Delaware,Walton Town,2.2 MI N OF WALTON,CR 23  WALTON/SID,County,1949,10/8/14,N,6.195,2014.7671,65.767123,0
Delaware,Walton Town,1.6 MI NE JCT RTS 10 &206,E BROOK DAM ROAD,County,2000,10/8/14,FO,6.585,2014.7671,14.767123,0
Delaware,Walton Town,2 MI NW OF WALTON,LOWR THIRD BRK RD,County,1973,3/30/15,N,5.075,2015.2411,42.241096,0
Delaware,Walton Town,5 MI NE JCT SH10 & SH206,MCCALL HILL ROAD,County,1973,4/1/15,N,5,2015.2466,42.246575,0
Delaware,Walton Town,2.1 MI NE JCT SH 10 & 206,NICHOLS ROAD,County,1992,10/8/14,N,5.808,2014.7671,22.767123,0
Delaware,Walton Town,1 MILE EAST OF WALTON,PINES BROOK ROAD,County,2007,6/2/15,N,6.906,2015.4164,8.4164384,0
Delaware,Walton Town,4.5 MI N OF WALTON,WALTON-FRANKLN RD,County,1967,4/1/15,SD,5.472,2015.2466,48.246575,0
Delaware,Walton Village,JCT RTS 10+206 AT WALTON,10  10 93011275,NYSDOT,1940,9/8/15,N,5.567,2015.6849,75.684932,0
Delaware,Walton Village,0.1 MI SE JCT RTS 10 +206,10  10 93011278,NYSDOT,1957,6/3/15,N,5.1,2015.4192,58.419178,0
Delaware,Walton Village,JCT RTE206+WBR DELAWARE R,206 206 93031183,NYSDOT,1957,5/11/15,N,5.328,2015.3562,58.356164,0
Delaware,Walton Village,VILLAGE OF WALTON,BENTON AVENUE,County,1962,3/30/15,FO,6.544,2015.2411,53.241096,0
Delaware,Walton Village,INTERSECTION OF EAST&FLYN,EAST STREET,County,1995,8/12/15,FO,6.1,2015.611,20.610959,0
Delaware,Walton Village,VILLAGE OF WALTON,GRISWOLD STREET,County,1936,10/2/14,N,6.17,2014.7507,78.750685,0
Delaware,Walton Village,DOWNTOWN WALTON,MEAD STREET,County,1995,8/12/15,FO,5.444,2015.611,20.610959,0
Delaware,Walton Village,0.2 MI NW JCT RTS 10<206,OGDEN STREET,County,1997,7/29/15,FO,4.959,2015.5726,18.572603,0
Dutchess,Amenia Town,2.6 MI N DOVER PLAINS,22  22 82051184,NYSDOT,1940,7/1/14,FO,5.356,2014.4959,74.49589,0
Dutchess,Amenia Town,3.8 MI N DOVER PLAINS,22  22 82051214,NYSDOT,1940,6/26/15,N,4.718,2015.4822,75.482192,0
Dutchess,Amenia Town,0.5 MI S AMENIA,22  22 82051241,NYSDOT,1940,12/15/15,N,5.286,2015.9534,75.953425,0
Dutchess,Amenia Town,8.3 MI E JCT RTS44+82+343,44  44 82022216,NYSDOT,1929,5/6/14,FO,4.556,2014.3425,85.342466,0
Dutchess,Amenia Town,3.2 MI E JCT RTS343+22+44,343 343 82011181,NYSDOT,1993,4/14/15,N,5.571,2015.2822,22.282192,0
Dutchess,Amenia Town,1.8 MI SW OF S.AMENIA,COUNTY ROAD 105,County,1939,9/11/15,FO,4.818,2015.6932,76.693151,0
Dutchess,Amenia Town,AT AMENIA UNION,COUNTY ROAD 2,County,2010,9/4/14,N,6.793,2014.674,4.6739726,0
Dutchess,Amenia Town,2.0 MI NE OF AMENIA,COUNTY ROAD 2,County,1995,3/25/14,N,5.88,2014.2274,19.227397,0
Dutchess,Amenia Town,IN SOUTH AMENIA,COUNTY ROAD 3,County,1940,12/16/15,N,5.047,2015.9562,75.956164,0
Dutchess,Amenia Town,0.90 MI SW OF S AMENIA,COUNTY ROAD 81,County,1992,6/23/15,N,6.22,2015.474,23.473973,0
Dutchess,Amenia Town,IN SMITHFIELD,COUNTY ROAD 83,County,1972,3/23/15,N,5,2015.2219,43.221918,0
Dutchess,Amenia Town,0.5 MI E OF NY RT 22,CREEK ROAD,State - Other,1930,6/23/15,FO,4.846,2015.474,85.473973,0
Dutchess,Amenia Town,1.7 MI NW OF S.AMENIA,DEEP HOLLOW ROAD,County,1961,11/25/14,FO,5.492,2014.8986,53.89863,0
Dutchess,Amenia Town,1.3 MI NW OF S.AMENIA,NELSON HILL ROAD,Town,1925,6/5/15,FO,5.333,2015.4247,90.424658,0
Dutchess,Beacon City,JCT RTE 9D & FISHKILL CR,9D  9D82032998,City,1933,5/29/15,FO,4.714,2015.4055,82.405479,0
Dutchess,Beacon City,JCT RTS 9D & RR AT BEACON,9DX,Railroad,1998,10/13/14,FO,6.463,2014.7808,16.780822,0
Dutchess,Beacon City,IN THE CITY OF BEACON,BEEKMAN STREET,City,1991,10/6/14,N,5.931,2014.7616,23.761644,0
Dutchess,Beacon City,IN THE CITY OF BEACON,CHURCHILL STREET,City,1979,7/23/15,N,5.391,2015.5562,36.556164,0
Dutchess,Beacon City,.9 MI S OF BEACON RR STA,DENNING'S PT ROAD,State - Other,1915,11/10/15,SD,4.077,2015.8575,100.85753,0
Dutchess,Beacon City,IN THE CITY OF BEACON,EAST  MAIN STREET,City,1911,8/18/14,FO,5.686,2014.6274,103.6274,0
Dutchess,Beekman Town,6 MILES E JCT SH 55 & TSP,55  55 82032127,NYSDOT,1939,7/22/15,FO,4.582,2015.5534,76.553425,0
Dutchess,Beekman Town,0.1 MI W JCT RTS 55+216,55  55 82032147,NYSDOT,1939,3/31/15,N,5.976,2015.2438,76.243836,0
Dutchess,Beekman Town,.3 MI E JCT SH 55 & SH216,55  55 82032151,NYSDOT,1962,4/8/15,N,5.303,2015.2658,53.265753,0
Dutchess,Beekman Town,3.0 MI S JCT RTS 216+55,216 216 82011032,NYSDOT,1913,12/15/15,SD,4.633,2015.9534,102.95342,0
Dutchess,Beekman Town,0.6 MI SE OF POUGHQUAG,CO RD 32,County,1993,3/23/15,N,6.463,2015.2219,22.221918,0
Dutchess,Beekman Town,1.1 MI NE OF POUGHQUAG,CO RD 7,County,1967,4/9/15,N,5,2015.2685,48.268493,0
Dutchess,Beekman Town,1.5 MI NW OF POUGHQUAG,COUNTY ROAD 7,County,1940,5/12/15,N,4.733,2015.3589,75.358904,0
Dutchess,Beekman Town,AT POUGHQUAG,COUNTY ROAD 7,County,1932,4/9/15,N,4.778,2015.2685,83.268493,0
Dutchess,Beekman Town,1.9 MILES SW OF POUGHQUAG,COUNTY ROAD 8,County,1949,10/27/15,N,6,2015.8192,66.819178,0
Dutchess,Beekman Town,0.8KM SW OF CR 9 & S H 55,COUNTY ROAD 9,County,2001,9/9/15,FO,5.069,2015.6877,14.687671,0
Dutchess,Beekman Town,0.4 MI NW OF CLOVE VALLEY,DORN ROAD,County,1936,4/27/15,N,4.227,2015.3178,79.317808,0
Dutchess,Clinton Town,4.9 MI S JCT RTS 9G+308,9G  9G82013114,NYSDOT,1938,9/17/15,N,4.576,2015.7096,77.709589,0
Dutchess,Clinton Town,1.5 MI.NE OF SALT POINT,115 115 82012119,NYSDOT,1946,9/9/15,FO,4.806,2015.6877,69.687671,0
Dutchess,Clinton Town,1.3 MI NW OF CLINTN CORS,987G987G82031259,NYSDOT,1945,12/15/15,FO,5.25,2015.9534,70.953425,0
Dutchess,Clinton Town,AT HIBERNAI,987GTSP 82031235,NYSDOT,1946,11/9/15,FO,5.397,2015.8548,69.854795,0
Dutchess,Clinton Town,2.3 MI NW OF SALT POINT,CLINTON HOLLOW RD,County,1938,4/17/14,N,4.211,2014.2904,76.290411,0
Dutchess,Clinton Town,4.4 MI SE OF EIGHMYVILLE,CO RD 18,County,2006,4/23/15,N,6.793,2015.3068,9.3068493,0
Dutchess,Clinton Town,AT HIBERNIA,COUNTY ROAD 13,County,1939,6/17/14,N,5.186,2014.4575,75.457534,0
Dutchess,Clinton Town,3.8 MI SE OF EIGHMYVILLE,COUNTY ROAD 15,County,1996,6/24/15,N,6.22,2015.4767,19.476712,0
Dutchess,Clinton Town,4 MILES SE OF EIGHMYVILLE,COUNTY ROAD 19,County,1961,10/13/15,N,5.524,2015.7808,54.780822,0
Dutchess,Clinton Town,4.4 MI NW OF MC INTYRE,COUNTY ROAD 19,County,1960,10/13/15,N,5.576,2015.7808,55.780822,0
Dutchess,Clinton Town,.2 MILE W OF SHULTZVILLE,FIDDLERS BRDGE RD,County,1970,8/20/15,N,4.758,2015.6329,45.632877,0
Dutchess,Clinton Town,AT HIBERNIA,HIBERNIA ROAD,County,1949,5/2/14,SD,4.172,2014.3315,65.331507,0
Dutchess,Clinton Town,2.5 MI E OF PLEASANT PLNS,HOLLOW ROAD,County,1931,7/24/14,FO,4.625,2014.5589,83.558904,0
Dutchess,Clinton Town,0.7 MI NW OF HIBERNIA,HOLLOW ROAD,County,1939,9/16/15,SD,3.898,2015.7068,76.706849,0
Dutchess,Clinton Town,4.3 MI NW OF CLINTON CORS,MAPLE LANE,County,1979,10/21/15,SD,5.524,2015.8027,36.80274,0
Dutchess,Clinton Town,0.3 MI NE JCT OF TSP(987G,SALT PT TURNPIKE,County,2006,6/1/15,N,6.655,2015.4137,9.4136986,0
Dutchess,Clinton Town,1.5 MI NW OF CLINTON CRNS,SCHULTZVILLE ROAD,County,1960,4/28/14,SD,4,2014.3205,54.320548,0
Dutchess,Dover Town,4.4 MI N RTE 55 WINGDALE,22  22 82051130,NYSDOT,1938,6/18/15,FO,5.111,2015.4603,77.460274,0
Dutchess,Dover Town,SOUTH OF DOVER PLAINS,22  22 82051151,NYSDOT,1941,5/21/15,FO,4.606,2015.3836,74.383562,0
Dutchess,Dover Town,2.9 MI E JCT SH 22 & SH55,55  55 82032314,NYSDOT,1932,3/31/15,FO,4.556,2015.2438,83.243836,0
Dutchess,Dover Town,AT WINGDALE,COUNTY ROAD 21,County,1988,5/19/15,N,5.787,2015.3781,27.378082,0
Dutchess,Dover Town,1.2 W OF WINGDALE,COUNTY ROAD 21,County,1949,5/27/15,N,5.024,2015.4,66.4,0
Dutchess,Dover Town,1.5 MI S OF DOVER PLNS,COUNTY ROAD 6,County,1900,12/17/15,SD,4.125,2015.9589,115.9589,0
Dutchess,Dover Town,.9 MILE EAST OF WEBATUCK,DOGTAIL CORNRS RD,County,2008,9/28/15,FO,6.65,2015.7397,7.739726,0
Dutchess,Dover Town,2.7 MI NW OF WINGDALE,DOVER FURNACE RD,Railroad,2013,5/21/15,N,7,2015.3836,2.3835616,0
Dutchess,Dover Town,2.7 MI NW OF WINGDALE,DOVER FURNACE RD,County,2001,3/12/14,N,6.304,2014.1918,13.191781,0
Dutchess,Dover Town,3.2 MI SW OF DOVER PLNS,Dover Furnace Roa,County,1938,6/22/15,N,5,2015.4712,77.471233,0
Dutchess,Dover Town,1.5 MI SE OF DOVER PLAINS,LIME KILN ROAD,County,1940,9/15/14,N,5.831,2014.7041,74.70411,0
Dutchess,Dover Town,0.3MI NE DOVER PLAINS,MILL STREET,County,1986,8/5/15,N,4.898,2015.5918,29.591781,0
Dutchess,Dover Town,0.4 MI S OF DOVER PLAINS,NELLIE HILL ROAD,Town,1900,4/9/15,SD,4.104,2015.2685,115.26849,0
Dutchess,Dover Town,.6 MILE NE OF WEBATUCK,REAGANS MILLS RD,County,1937,6/26/14,N,5.703,2014.4822,77.482192,0
Dutchess,Dover Town,3.2 MI SW OF DOVER PLNS,RIDGE RD,County,1910,4/14/15,SD,4.675,2015.2822,105.28219,0
Dutchess,Dover Town,3.3 MI SW OF DOVER PLNS,RIDGE ROAD,County,1900,5/18/15,N,6.081,2015.3753,115.37534,0
Dutchess,Dover Town,3.1 MI SW OF DOVER PLAINS,RIDGE ROAD,Town,1900,6/22/15,FO,4.351,2015.4712,115.47123,0
Dutchess,East Fishkill Town,1.5 MI E JCT RTS 52+82,52  52 82042079,NYSDOT,1935,8/5/14,FO,4.927,2014.5918,79.591781,0
Dutchess,East Fishkill Town,.3 MI N JCT SH 82 & SH376,82  82 82011049,NYSDOT,1936,4/21/15,SD,4.141,2015.3014,79.30137,0
Dutchess,East Fishkill Town,2.8 MI E JCT RTS I84+9,84I 84I82021087,NYSDOT,1963,7/15/15,N,5.244,2015.5342,52.534247,0
Dutchess,East Fishkill Town,2.8 MI E JCT RTS I84+9,84I 84I82021087,NYSDOT,1963,7/15/15,N,5.122,2015.5342,52.534247,0
Dutchess,East Fishkill Town,INT RTS I84(EB) & TSP,84I 84I82021124,NYSDOT,1963,8/7/15,FO,5.047,2015.5973,52.59726,0
Dutchess,East Fishkill Town,INT RTS I84(WB)& TSP,84I 84I82021124,NYSDOT,1963,8/6/15,FO,4.938,2015.5945,52.594521,0
Dutchess,East Fishkill Town,.9 MI E JCT I84 & TSP,84I 84I82021134,NYSDOT,1968,12/11/15,N,4.482,2015.9425,47.942466,0
Dutchess,East Fishkill Town,.9 MI E JCT I84 & TSP,84I 84I82021134,NYSDOT,1968,12/17/15,N,4.464,2015.9589,47.958904,0
Dutchess,East Fishkill Town,2.1 MILES E JCT I84 & TSP,84I 84I82021146,NYSDOT,1968,10/29/15,FO,4.781,2015.8247,47.824658,0
Dutchess,East Fishkill Town,2.1 MILES E JCT I84 & TSP,84I 84I82021146,NYSDOT,1968,10/29/15,FO,4.734,2015.8247,47.824658,0
Dutchess,East Fishkill Town,NW QUAD RAMPS I84+TSP INT,84IX,NYSDOT,1962,3/31/15,FO,5.294,2015.2438,53.243836,0
Dutchess,East Fishkill Town,.3 MI N JCT SH 376 & SH82,376  376 82011026,NYSDOT,2005,3/12/14,FO,6,2014.1918,9.1917808,0
Dutchess,East Fishkill Town,0.1 MI N JCT RTS 376+52,376  376 82011101,NYSDOT,1935,12/2/15,FO,4.531,2015.9178,80.917808,0
Dutchess,East Fishkill Town,1.5 MI N JCT RTS 376+52,376 376 82011015,NYSDOT,1947,7/7/15,FO,4.592,2015.5123,68.512329,0
Dutchess,East Fishkill Town,.1 MI E JCT SH 52 & SH376,52   52 82042109,NYSDOT,1935,5/28/15,FO,4.309,2015.4027,80.40274,0
Dutchess,East Fishkill Town,2.3 MI NE OF HOPEWEL JCT,987G 987G82031069,NYSDOT,1936,10/22/15,FO,4.694,2015.8055,79.805479,0
Dutchess,East Fishkill Town,1.8 MI SOUTH JCT I84 &TSP,987G987G82031008,NYSDOT,1999,5/23/14,N,5.829,2014.389,15.389041,0
Dutchess,East Fishkill Town,1.7 MI SE OF HOPEWELL JCT,987G987G82031053,NYSDOT,1937,4/21/15,FO,5.619,2015.3014,78.30137,0
Dutchess,East Fishkill Town,JCT TSP & RTE 82,987G987G82031097,NYSDOT,1938,8/5/15,FO,5,2015.5918,77.591781,0
Dutchess,East Fishkill Town,JCT TSP & RTE 52,987GTSP 82031043,NYSDOT,1937,8/6/15,FO,4.361,2015.5945,78.594521,0
Dutchess,East Fishkill Town,2.3 MI NE OF HOPEWELL JCT,BEEKMAN ROAD,County,1989,4/29/15,N,4.848,2015.3233,26.323288,0
Dutchess,East Fishkill Town,0.8 MI SE OF HOPEWELL JCT,CAROL DRIVE,Town,1987,6/2/15,N,4.83,2015.4164,28.416438,0
Dutchess,East Fishkill Town,2.0 MI SE OF HOPEWELL JCT,CARPENTER ROAD,Railroad,1998,10/13/14,FO,6.167,2014.7808,16.780822,0
Dutchess,East Fishkill Town,1.2 MI NE OF HOPEWELL JCT,CARPENTR RD CR 29,County,1940,5/23/14,N,6.424,2014.389,74.389041,0
