Ticket ID,Issue Type,Issue Description,Case Owner,Case Owner Description,Street Address,City,State / Province,Zip / Postal Code,Neighborhood / District / Ward / etc.,Created Year Month,Ticket Created Date / Time,Ticket Last Updated Date / Time,Ticket Closed Date / Time,Ticket Status,X Coordinate,Y Coordinate,Latitude,Longitude,Location Geo. Coded,Method Received,Goal Days,Actual Completed Days
17-10361932,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,20000 NW 78TH AVE,Miami_Dade_County,Florida,33015,District 13,20179,09/11/2017 07:01:00 PM,09/11/2017 07:01:00 PM,,OPEN,876600.747,589984.622,25.955233,-80.32913,"20000 NW 78TH AVE
MIAMI, Florida 33015
(25.955233, -80.32913)",PHONE,10,
17-10361933,TREE TRIMMING (RAAM),,RAAM-27-93,RAAM-27-93,14350 SW 164TH TER,Miami_Dade_County,Florida,33177,District 9,20179,09/11/2017 07:01:05 PM,09/11/2017 07:01:05 PM,,OPEN,845672.929,465967.087,25.614428,-80.424899,"14350 SW 164TH TER
MIAMI, Florida 33177
(25.614428, -80.424899)",ANDROID,30,
17-10361937,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,2165 NW 1 Terr,,Florida,33125,District,20179,09/11/2017 07:04:48 PM,09/11/2017 07:04:48 PM,,OPEN,,,,,"2165 NW 1 Terr
MIAMI, Florida 33125
",PHONE,10,
17-10361940,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,5746 SW 28TH ST,Miami_Dade_County,Florida,33155,District 6,20179,09/11/2017 07:05:59 PM,09/11/2017 07:07:52 PM,,OPEN,890330,513484.499,25.744565,-80.288609,"5746 SW 28TH ST
MIAMI, Florida 33155
(25.744565, -80.288609)",WEB,10,
17-10361942,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,25453 SW 107TH CT,Miami_Dade_County,Florida,33032,District 8,20179,09/11/2017 07:07:01 PM,09/11/2017 07:07:38 PM,,OPEN,865585.846,435803.555,25.531187,-80.36491,"25453 SW 107TH CT
MIAMI, Florida 33032
(25.531187, -80.36491)",PHONE,10,
17-10361944,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,10756 NE 4TH AVE,Miami_Dade_County,Florida,33161,District 3,20179,09/11/2017 07:07:41 PM,09/11/2017 07:07:41 PM,,OPEN,922490.812,560779.123,25.874171,-80.190027,"10756 NE 4TH AVE
MIAMI, Florida 33161
(25.874171, -80.190027)",PHONE,10,
17-10361948,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,4413 SW 13TH TER,Miami_Dade_County,Florida,33134,District 6,20179,09/11/2017 07:11:28 PM,09/11/2017 07:11:28 PM,,OPEN,897210.624,519001.842,25.759641,-80.267614,"4413 SW 13TH TER
MIAMI, Florida 33134
(25.759641, -80.267614)",PHONE,10,
17-10361952,TREE REMOVAL (RAAM),,RAAM-27-93,RAAM-27-93,19821 NW 52ND AVE,Miami_Dade_County,Florida,33055,District 1,20179,09/11/2017 07:12:17 PM,09/11/2017 07:12:17 PM,,OPEN,890675.374,589433.06,25.953511,-80.286307,"19821 NW 52ND AVE
MIAMI, Florida 33055
(25.953511, -80.286307)",PHONE,30,
17-10361954,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,21135 NE 19TH CT,Miami_Dade_County,Florida,33179,District 4,20179,09/11/2017 07:13:27 PM,09/11/2017 07:14:17 PM,,OPEN,931387.561,595836.747,25.970464,-80.16229,"21135 NE 19TH CT
MIAMI, Florida 33179
(25.970464, -80.16229)",WEB,10,
17-10361957,TREE TRIMMING (RAAM),,RAAM-27-93,RAAM-27-93,20630 SW 124TH PL,Miami_Dade_County,Florida,33177,District 9,20179,09/11/2017 07:14:38 PM,09/11/2017 07:14:38 PM,,OPEN,855805.878,451513.315,25.574536,-80.39435,"20630 SW 124TH PL
MIAMI, Florida 33177
(25.574536, -80.39435)",PHONE,30,
17-10361959,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,SW 82ND PL & SW 16TH ST,Miami_Dade_County,Florida,33155,District 10,20179,09/11/2017 07:15:31 PM,09/11/2017 07:15:31 PM,,OPEN,876897.312,517238.966,25.755089,-80.329357,"SW 82ND PL &amp; SW 16TH ST
MIAMI, Florida 33155
(25.755089, -80.329357)",PHONE,10,
17-10361962,INJURED ANIMAL,,Animal_Services,Animal Services,219 SW 15TH PL,City_of_Homestead,Florida,33030,District 9,20179,09/11/2017 07:16:47 PM,09/11/2017 10:40:45 PM,09/11/2017 10:40:45 PM,CLOSED,822547.188,412014.002,25.466239,-80.495699,"219 SW 15TH PL
HOMESTEAD, Florida 33030
(25.466239, -80.495699)",PHONE,1,0
17-10361968,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,14243 SW 153RD TER,Miami_Dade_County,Florida,33177,District 9,20179,09/11/2017 07:19:24 PM,09/11/2017 07:19:40 PM,,OPEN,845983.813,469790.281,25.624943,-80.423906,"14243 SW 153RD TER
MIAMI, Florida 33177
(25.624943, -80.423906)",PHONE,10,
17-10361970,ANIMAL CRUELTY INVESTIGATION,,Animal_Services,Animal Services,219 SW 15TH PL,City_of_Homestead,Florida,33030,District 9,20179,09/11/2017 07:19:57 PM,09/12/2017 09:58:59 AM,09/12/2017 09:58:59 AM,CLOSED,822547.188,412014.002,25.466239,-80.495699,"219 SW 15TH PL
HOMESTEAD, Florida 33030
(25.466239, -80.495699)",PHONE,14,1
17-10361973,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,3701 SW 109TH AVE,Miami_Dade_County,Florida,33165,District 10,20179,09/11/2017 07:21:49 PM,09/13/2017 09:15:24 AM,,OPEN,863075.561,509818.125,25.734859,-80.371457,"3701 SW 109TH AVE
MIAMI, Florida 33165
(25.734859, -80.371457)",IPHONE,10,
17-10361977,TREE REMOVAL (RAAM),,RAAM-27-93,RAAM-27-93,15757 SW 102ND ST,Miami_Dade_County,Florida,33196,District 11,20179,09/11/2017 07:22:22 PM,09/11/2017 07:22:22 PM,,OPEN,837041.063,486815.968,25.671892,-80.450831,"15757 SW 102ND ST
MIAMI, Florida 33196
(25.671892, -80.450831)",PHONE,30,
17-10361980,ANIMAL BITE TO A PERSON,,Animal_Services,Animal Services,800 WEST AVE,City_of_Miami_Beach,Florida,33139,District 5,20179,09/11/2017 07:24:19 PM,09/12/2017 08:39:28 AM,09/12/2017 08:39:28 AM,CLOSED,938340.028,526063.473,25.778387,-80.142517,"800 WEST AVE
MIAMI, Florida 33139
(25.778387, -80.142517)",PHONE,14,1
17-10361982,TREE TRIMMING (RAAM),,RAAM-27-93,RAAM-27-93,1008 NW 131ST AVE,Miami_Dade_County,Florida,33182,District 12,20179,09/11/2017 07:24:51 PM,09/11/2017 07:24:51 PM,,OPEN,851061.503,526297.561,25.780352,-80.407727,"1008 NW 131ST AVE
MIAMI, Florida 33182
(25.780352, -80.407727)",PHONE,30,
17-10361989,TRAFFIC SIGN  CONTROL SIGNS  DOWN DAMAGED  MISSING,,Public_Works_Traffic_Engineering-10-60,Public_Works_Traffic_Engineering-10-60,7575 NW 170TH TER,Miami_Dade_County,Florida,33015,District 13,20179,09/11/2017 07:28:23 PM,09/11/2017 07:41:02 PM,,LOCKED,878123.624,580208.497,25.928315,-80.324649,"7575 NW 170TH TER
MIAMI, Florida 33015
(25.928315, -80.324649)",PHONE,2,
17-10361990,TREE TRIMMING (RAAM),,RAAM-27-93,RAAM-27-93,2639 SW 32ND CT,City_of_Miami,Florida,33133,District 7,20179,09/11/2017 07:29:37 PM,09/11/2017 08:19:33 PM,09/11/2017 08:19:33 PM,CLOSED,904071.246,512796.431,25.742462,-80.246878,"2639 SW 32ND CT
MIAMI, Florida 33133
(25.742462, -80.246878)",IPHONE,30,0
17-10362001,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,7500 CORAL WAY,Miami_Dade_County,Florida,33155,District 6,20179,09/11/2017 07:36:09 PM,09/11/2017 07:36:09 PM,,OPEN,880887.17,514699.369,25.748045,-80.317276,"7500 CORAL WAY
MIAMI, Florida 33155
(25.748045, -80.317276)",PHONE,10,
17-10362005,TRAFFIC SIGNAL COMPLETELY OUT,,Public_Works_traffic_Signals_And_Signs-15-60,Public_Works_traffic_Signals_And_Signs-15-60,15900 NE 6TH AVE,Miami_Dade_County,Florida,33162,District 2,20179,09/11/2017 07:38:04 PM,09/16/2017 12:00:00 AM,09/16/2017 12:00:00 AM,CLOSED,923007.945,577978.017,25.921478,-80.188131,"15900 NE 6TH AVE
MIAMI, Florida 33162
(25.921478, -80.188131)",PHONE,0,5
17-10362006,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,3204 SW 132ND PL,Miami_Dade_County,Florida,33175,District 11,20179,09/11/2017 07:38:12 PM,09/11/2017 07:47:41 PM,,OPEN,850580.815,510925.405,25.738064,-80.409397,"3204 SW 132ND PL
MIAMI, Florida 33175
(25.738064, -80.409397)",PHONE,10,
17-10362013,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,12400 SW 18TH TER,Miami_Dade_County,Florida,33175,District 11,20179,09/11/2017 07:42:08 PM,09/11/2017 07:42:08 PM,,OPEN,855014.815,515550.124,25.750733,-80.395863,"12400 SW 18TH TER
MIAMI, Florida 33175
(25.750733, -80.395863)",PHONE,10,
17-10362015,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,3531 NW 175TH ST,City_of_Miami_Gardens,Florida,33056,District 1,20179,09/11/2017 07:42:46 PM,09/11/2017 07:42:46 PM,,OPEN,899327.748,582143.874,25.933325,-80.260101,"3531 NW 175TH ST
MIAMI, Florida 33056
(25.933325, -80.260101)",PHONE,10,
17-10362016,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,3091 NW 95TH TER,Miami_Dade_County,Florida,33147,District 2,20179,09/11/2017 07:43:36 PM,09/11/2017 07:43:36 PM,,OPEN,903354.811,555974.374,25.861265,-80.248305,"3091 NW 95TH TER
MIAMI, Florida 33147
(25.861265, -80.248305)",PHONE,10,
17-10362023,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,14232 SW 50TH ST,Miami_Dade_County,Florida,33175,District 10,20179,09/11/2017 07:48:59 PM,09/11/2017 07:48:59 PM,,OPEN,845747.253,503827.624,25.718595,-80.424174,"14232 SW 50TH ST
MIAMI, Florida 33175
(25.718595, -80.424174)",PHONE,10,
17-10362026,TRAFFIC SIGN  CONTROL SIGNS  DOWN DAMAGED  MISSING,,Public_Works_Traffic_Engineering-10-60,Public_Works_Traffic_Engineering-10-60,700 SW 24TH RD,City_of_Miami,Florida,33129,District 5,20179,09/11/2017 07:49:12 PM,09/11/2017 08:01:03 PM,,LOCKED,916205.125,519362.437,25.760332,-80.209899,"700 SW 24TH RD
MIAMI, Florida 33129
(25.760332, -80.209899)",PHONE,2,
17-10362030,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,13920 SW 108TH ST,Miami_Dade_County,Florida,33186,District 11,20179,09/11/2017 07:52:04 PM,09/11/2017 07:52:04 PM,,OPEN,846857.753,485007.498,25.666801,-80.421051,"13920 SW 108TH ST
MIAMI, Florida 33186
(25.666801, -80.421051)",SOCIALMEDIA,10,
17-10362034,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,14635 SW 60TH TER,Miami_Dade_County,Florida,33183,District 10,20179,09/11/2017 07:53:18 PM,09/15/2017 07:27:54 AM,,OPEN,843686.44,500880.624,25.710511,-80.430472,"14635 SW 60TH TER
MIAMI, Florida 33183
(25.710511, -80.430472)",PHONE,10,
17-10362045,TRAFFIC SIGNAL COMPLETELY OUT,,Public_Works_traffic_Signals_And_Signs-15-60,Public_Works_traffic_Signals_And_Signs-15-60,3700 NW 7TH ST,City_of_Miami,Florida,33126,District 6,20179,09/11/2017 07:57:27 PM,09/16/2017 12:00:00 AM,09/16/2017 12:00:00 AM,CLOSED,901061.4,526015.704,25.778879,-80.255794,"3700 NW 7TH ST
MIAMI, Florida 33126
(25.778879, -80.255794)",PHONE,0,5
17-10362046,TREE TRIMMING (RAAM),,RAAM-27-93,RAAM-27-93,10442 SW 224TH TER,Miami_Dade_County,Florida,33190,District 8,20179,09/11/2017 07:58:37 PM,09/11/2017 10:31:18 PM,,OPEN,866651.47,445762.339,25.558573,-80.361533,"10442 SW 224TH TER
MIAMI, Florida 33190
(25.558573, -80.361533)",IPHONE,30,
17-10362052,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,851 NW 128TH CT,Miami_Dade_County,Florida,33182,District 12,20179,09/11/2017 08:01:18 PM,09/11/2017 08:02:53 PM,,OPEN,852350.105,525103.92,25.777052,-80.403827,"851 NW 128TH CT
MIAMI, Florida 33182
(25.777052, -80.403827)",PHONE,10,
17-10362055,TRAFFIC SIGN  CONTROL SIGNS  DOWN DAMAGED  MISSING,,Public_Works_Traffic_Engineering-10-60,Public_Works_Traffic_Engineering-10-60,11155 SW 112TH AVE,Miami_Dade_County,Florida,33176,District 7,20179,09/11/2017 08:02:05 PM,09/11/2017 08:18:03 PM,,LOCKED,862552.735,484532.613,25.665297,-80.373409,"11155 SW 112TH AVE
MIAMI, Florida 33176
(25.665297, -80.373409)",PHONE,2,
17-10362058,TREE TRIMMING (RAAM),,RAAM-27-93,RAAM-27-93,10442 SW 224TH TER,Miami_Dade_County,Florida,33190,District 8,20179,09/11/2017 08:02:44 PM,09/11/2017 08:05:16 PM,09/11/2017 08:05:16 PM,DUP,866651.47,445762.339,25.558573,-80.361533,"10442 SW 224TH TER
MIAMI, Florida 33190
(25.558573, -80.361533)",IPHONE,30,0
17-10362060,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,16093 SW 151ST ST,Miami_Dade_County,Florida,33196,District 11,20179,09/11/2017 08:05:12 PM,09/12/2017 01:18:00 PM,,OPEN,835958.625,470320.403,25.626518,-80.454324,"16093 SW 151ST ST
MIAMI, Florida 33196
(25.626518, -80.454324)",PHONE,10,
17-10362065,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,19731 SW 124TH CT,Miami_Dade_County,Florida,33177,District 9,20179,09/11/2017 08:07:04 PM,09/12/2017 02:07:41 PM,,OPEN,856080.002,454679.347,25.583243,-80.393475,"19731 SW 124TH CT
MIAMI, Florida 33177
(25.583243, -80.393475)",PHONE,10,
17-10362085,TRAFFIC SIGN  CONTROL SIGNS  DOWN DAMAGED  MISSING,,Public_Works_Traffic_Engineering-10-60,Public_Works_Traffic_Engineering-10-60,SW 184TH ST & SW 157TH AVE,Miami_Dade_County,Florida,33187,District 8,20179,09/11/2017 08:16:13 PM,09/11/2017 08:28:04 PM,,LOCKED,838742.31,459011.626,25.595372,-80.446019,"SW 184TH ST &amp; SW 157TH AVE
MIAMI, Florida 33187
(25.595372, -80.446019)",PHONE,2,
17-10362086,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,3550 NW 20TH ST,City_of_Miami,Florida,33142,District 5,20179,09/11/2017 08:18:28 PM,09/11/2017 08:19:14 PM,,OPEN,901837.747,531412.687,25.793715,-80.253342,"3550 NW 20TH ST
MIAMI, Florida 33142
(25.793715, -80.253342)",PHONE,10,
17-10362090,STRAY DOG PICK UP - MD,,Animal_Services,Animal Services,10250 NICARAGUA DR,Town_of_Cutler_Bay,Florida,33189,District 8,20179,09/11/2017 08:20:02 PM,09/14/2017 03:34:39 PM,09/14/2017 03:34:39 PM,CLOSED,868047.311,450498.032,25.571584,-80.35723,"10250 NICARAGUA DR
MIAMI, Florida 33189
(25.571584, -80.35723)",PHONE,2,3
17-10362096,STREET LIGHT - ALL PROBLEMS,,Public_Works_traffic_Signals_And_Signs-15-60,Public_Works_traffic_Signals_And_Signs-15-60,11900 NW 22ND AVE,Miami_Dade_County,Florida,33167,District 2,20179,09/11/2017 08:21:33 PM,09/11/2017 08:38:04 PM,,LOCKED,907746.255,563824.72,25.882793,-80.234812,"11900 NW 22ND AVE
MIAMI, Florida 33167
(25.882793, -80.234812)",PHONE,3,
17-10362101,STRAY DOG PICK UP - MD,,Animal_Services,Animal Services,11690 NW 92ND AVE,City_of_Hialeah_Gardens,Florida,33018,District 12,20179,09/11/2017 08:23:58 PM,09/11/2017 08:28:09 PM,09/11/2017 08:28:09 PM,CLOSED,870224.332,562592.134,25.879959,-80.348949,"11690 NW 92ND AVE
MIAMI, Florida 33018
(25.879959, -80.348949)",PHONE,2,0
17-10362102,INJURED ANIMAL,,Animal_Services,Animal Services,19130 NW 7TH AVE,City_of_Miami_Gardens,Florida,33169,District 1,20179,09/11/2017 08:25:10 PM,09/12/2017 01:48:02 AM,09/11/2017 11:46:51 PM,CLOSED,914490.059,588432.31,25.950382,-80.213854,"19130 NW 7TH AVE
MIAMI, Florida 33169
(25.950382, -80.213854)",PHONE,1,0
17-10362104,INJURED ANIMAL,,Animal_Services,Animal Services,W 84TH ST & HIALEAH GARDENS BLVD,City_of_Hialeah,Florida,33018,District 12,20179,09/11/2017 08:25:18 PM,09/12/2017 12:20:46 AM,09/12/2017 12:20:46 AM,CLOSED,869392.185,569368.748,25.898614,-80.351378,"W 84TH ST &amp; HIALEAH GARDENS BLVD
MIAMI, Florida 33018
(25.898614, -80.351378)",PHONE,1,1
17-10362110,PIT BULL INVESTIGATION,,Animal_Services,Animal Services,9400 SW 181ST TER,City_of_Palmetto_Bay,Florida,33157,District 8,20179,09/11/2017 08:26:38 PM,09/11/2017 08:27:02 PM,,OPEN,872205.186,461197.127,25.600965,-80.344457,"9400 SW 181ST TER
MIAMI, Florida 33157
(25.600965, -80.344457)",PHONE,30,
17-10362125,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,NW 107TH AVE & NW 66TH ST,City_of_Doral,Florida,33178,District 12,20179,09/11/2017 08:31:12 PM,09/11/2017 08:32:57 PM,,OPEN,863332.051,545633.894,25.833395,-80.370158,"NW 107TH AVE &amp; NW 66TH ST
MIAMI, Florida 33178
(25.833395, -80.370158)",PHONE,10,
17-10362126,TRAFFIC SIGNAL ONE OR MORE (HEAD(S)) TWISTED OR DAMAGED,,Public_Works_traffic_Signals_And_Signs-15-60,Public_Works_traffic_Signals_And_Signs-15-60,3200 SW 6TH ST,City_of_Miami,Florida,33135,District 5,20179,09/11/2017 08:31:56 PM,09/12/2017 12:00:00 AM,09/12/2017 12:00:00 AM,CLOSED,903889.747,521542.062,25.766527,-80.247277,"3200 SW 6TH ST
MIAMI, Florida 33135
(25.766527, -80.247277)",PHONE,7,1
17-10362127,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,19301 NW 48TH CT,Miami_Dade_County,Florida,33055,District 1,20179,09/11/2017 08:32:59 PM,09/11/2017 08:33:53 PM,,OPEN,892519.499,587806.998,25.949009,-80.280722,"19301 NW 48TH CT
MIAMI, Florida 33055
(25.949009, -80.280722)",PHONE,10,
17-10362130,TREE REMOVAL (RAAM),,RAAM-27-93,RAAM-27-93,3850 SW 134TH AVE,Miami_Dade_County,Florida,33175,District 11,20179,09/11/2017 08:34:04 PM,09/11/2017 08:34:04 PM,,OPEN,849744.878,508592.716,25.731657,-80.411968,"3850 SW 134TH AVE
MIAMI, Florida 33175
(25.731657, -80.411968)",PHONE,30,
17-10362136,INJURED ANIMAL,,Animal_Services,Animal Services,27338 SW 143RD AVE,Miami_Dade_County,Florida,33032,District 9,20179,09/11/2017 08:35:15 PM,09/11/2017 10:47:44 PM,09/11/2017 10:47:44 PM,CLOSED,846557.378,429096.064,25.512971,-80.422702,"27338 SW 143RD AVE
MIAMI, Florida 33032
(25.512971, -80.422702)",PHONE,1,0
17-10362149,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,NW 56TH ST & NW 25TH AVE,Miami_Dade_County,Florida,33142,District 3,20179,09/11/2017 08:41:46 PM,09/11/2017 08:41:46 PM,,OPEN,906530.81,543231.875,25.826158,-80.238872,"NW 56TH ST &amp; NW 25TH AVE
MIAMI, Florida 33142
(25.826158, -80.238872)",PHONE,10,
17-10362155,INJURED ANIMAL,,Animal_Services,Animal Services,W 84TH ST & HIALEAH GARDENS BLVD,City_of_Hialeah,Florida,33018,District 12,20179,09/11/2017 08:44:42 PM,09/12/2017 12:19:06 AM,09/12/2017 12:19:06 AM,CLOSED,869392.185,569368.748,25.898614,-80.351378,"W 84TH ST &amp; HIALEAH GARDENS BLVD
MIAMI, Florida 33018
(25.898614, -80.351378)",PHONE,1,1
17-10362160,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,5118 SW 133RD AVE,Miami_Dade_County,Florida,33175,District 10,20179,09/11/2017 08:47:54 PM,09/11/2017 08:50:24 PM,,OPEN,850873.003,503890.641,25.718706,-80.408605,"5118 SW 133RD AVE
MIAMI, Florida 33175
(25.718706, -80.408605)",WEB,10,
17-10362163,TREE LEANING (RESET),,RAAM-27-93,RAAM-27-93,3850 SW 134TH AVE,Miami_Dade_County,Florida,33175,District 11,20179,09/11/2017 08:48:57 PM,09/11/2017 08:48:57 PM,,OPEN,849744.878,508592.716,25.731657,-80.411968,"3850 SW 134TH AVE
MIAMI, Florida 33175
(25.731657, -80.411968)",PHONE,30,
17-10362166,TREE TRIMMING (RAAM),,RAAM-27-93,RAAM-27-93,13348 NW 8TH TER,Miami_Dade_County,Florida,33182,District 12,20179,09/11/2017 08:50:28 PM,09/11/2017 09:29:42 PM,,OPEN,849649.378,524918.312,25.776575,-80.412036,"13348 NW 8TH TER
MIAMI, Florida 33182
(25.776575, -80.412036)",WEB,30,
17-10362180,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,NW 74TH ST & NW 72ND AVE,Town_of_Medley,Florida,33166,District 12,20179,09/11/2017 09:00:57 PM,09/11/2017 09:01:22 PM,,OPEN,881747.435,548388.374,25.84072,-80.314129,"NW 74TH ST &amp; NW 72ND AVE
MIAMI, Florida 33166
(25.84072, -80.314129)",PHONE,10,
17-10362182,STRAY DOG PICK UP - MD,,Animal_Services,Animal Services,611 E 34TH ST,City_of_Hialeah,Florida,33013,District 13,20179,09/11/2017 09:01:37 PM,09/12/2017 10:43:33 AM,09/12/2017 10:43:33 AM,CLOSED,896102.561,553182.311,25.853696,-80.270405,"611 E 34TH ST
MIAMI, Florida 33013
(25.853696, -80.270405)",PHONE,2,1
17-10362192,TREE TRIMMING (RAAM),,RAAM-27-93,RAAM-27-93,8000 SW 148TH DR,City_of_Palmetto_Bay,Florida,33158,District 8,20179,09/11/2017 09:08:24 PM,09/11/2017 09:52:31 PM,09/11/2017 09:52:31 PM,CLOSED,878965.748,472672.466,25.632444,-80.323766,"8000 SW 148TH DR
MIAMI, Florida 33158
(25.632444, -80.323766)",IPHONE,30,0
17-10362208,MOSQUITO INSPECTION REQUEST,,Waste_Management,Waste_Management,33300 SW 213TH AVE,Miami_Dade_County,Florida,33034,District 9,20179,09/11/2017 09:22:57 PM,09/11/2017 09:33:06 PM,,LOCKED,809154.571,408778.892,25.457471,-80.536325,"33300 SW 213TH AVE
MIAMI, Florida 33034
(25.457471, -80.536325)",PHONE,2,
17-10362215,MOSQUITO INSPECTION REQUEST,,Waste_Management,Waste_Management,845 SW 6TH CT,City_of_Florida_City,Florida,33034,District 9,20179,09/11/2017 09:27:44 PM,09/11/2017 09:37:51 PM,,LOCKED,825832.44,402144.501,25.439049,-80.485857,"845 SW 6TH CT
MIAMI, Florida 33034
(25.439049, -80.485857)",PHONE,2,
17-10362220,TRAFFIC SIGN  CONTROL SIGNS  DOWN DAMAGED  MISSING,,Public_Works_Traffic_Engineering-10-60,Public_Works_Traffic_Engineering-10-60,10092 SW 158TH CT,Miami_Dade_County,Florida,33196,District 11,20179,09/11/2017 09:30:01 PM,09/11/2017 10:11:05 PM,,LOCKED,836362.315,487025.809,25.672477,-80.452889,"10092 SW 158TH CT
MIAMI, Florida 33196
(25.672477, -80.452889)",WEB,2,
17-10362226,MOSQUITO INSPECTION REQUEST,,Waste_Management,Waste_Management,9131 SW 172ND AVE,Miami_Dade_County,Florida,33196,District 11,20179,09/11/2017 09:35:36 PM,09/11/2017 09:45:52 PM,,LOCKED,829619.7237272399,490193.3917151797,25.681267,-80.473322,"9131 SW 172ND AVE
MIAMI, Florida 33196
(25.681267, -80.473322)",ANDROID,2,
17-10362231,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,13760 SW 180TH TER,Miami_Dade_County,Florida,33177,District 9,20179,09/11/2017 09:40:17 PM,09/11/2017 09:44:27 PM,,OPEN,848944.875,460673.75,25.599824,-80.415041,"13760 SW 180TH TER
MIAMI, Florida 33177
(25.599824, -80.415041)",PHONE,10,
17-10362239,DRAIN CLOGGED / CLEANING,,Public_Works_Road_And_Bridges-16-60,Public_Works_Road_And_Bridges-16-60,13760 SW 180TH TER,Miami_Dade_County,Florida,33177,District 9,20179,09/11/2017 09:47:12 PM,09/11/2017 10:01:06 PM,,LOCKED,848944.875,460673.75,25.599824,-80.415041,"13760 SW 180TH TER
MIAMI, Florida 33177
(25.599824, -80.415041)",PHONE,40,
17-10362241,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,8101 SW 137TH AVE,Miami_Dade_County,Florida,33183,District 10,20179,09/11/2017 09:48:46 PM,09/11/2017 09:50:37 PM,,OPEN,848998.501,493727.593,25.690767,-80.414435,"8101 SW 137TH AVE
MIAMI, Florida 33183
(25.690767, -80.414435)",IPHONE,10,
17-10362247,ANIMALS - CODE VIOLATIONS,,Regulatory_and_Economic_Resources,Department of Regulatory and Economic Resources,111 NW 1ST ST,City_of_Miami,Florida,33128,District 5,20179,09/11/2017 09:52:05 PM,09/11/2017 09:53:02 PM,,LOCKED,920550.0834601979,524791.3527638562,25.775195,-80.196597,"111 NW 1ST ST
MIAMI, Florida 33128
(25.775195, -80.196597)",WEB,120,
17-10362256,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,10440 SW 172ND ST,Miami_Dade_County,Florida,33157,District 9,20179,09/11/2017 09:56:12 PM,09/11/2017 09:56:12 PM,,OPEN,866381.312,464217.594,25.609354,-80.362084,"10440 SW 172ND ST
MIAMI, Florida 33157
(25.609354, -80.362084)",PHONE,10,
17-10362260,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,2560 SW 135TH AVE,Miami_Dade_County,Florida,33175,District 11,20179,09/11/2017 10:00:38 PM,09/11/2017 10:02:04 PM,,OPEN,848879.69,513030.593,25.743877,-80.414536,"2560 SW 135TH AVE
MIAMI, Florida 33175
(25.743877, -80.414536)",PHONE,10,
